,parent,line_id,class,lat,lon,state,x_c,y_c,w,h,top_left_x,top_left_y,bottom_right_x,bottom_right_y,local_top_left_x,local_top_left_y,local_bottom_right_x,local_bottom_right_y,closest_kiln_long,closest_kiln_lat,dist
1329,"27.65,77.87",0,fcbk,27.649823564539066,77.86909625434873,uttar_pradesh,24035141.81991111,14093787.044408768,0.0768768,0.0707541,24035098.76890311,14093747.422112769,24035184.870919112,14093826.666704766,432.713792,538.942824,518.815808,618.1874160000001,27.65174579736408,77.86589852561949,0.3807104873462638
1330,"27.65,77.87",1,zigzag,27.65174579736408,77.86589852561949,uttar_pradesh,24034843.76999111,14093584.779128766,0.0779523,0.0606955,24034800.11670311,14093550.789648766,24034887.42327911,14093618.768608766,134.06159200000002,342.31036,221.36816800000005,410.28932,27.651812321423115,77.86571644058229,0.01942094666438874
1331,"27.65,77.87",2,zigzag,27.646099204831952,77.87574757480623,uttar_pradesh,24035761.76791111,14094178.926808769,0.042938,0.0481527,24035737.72263111,14094151.961296769,24035785.81319111,14094205.892320769,1071.6675200000002,943.482008,1119.75808,997.413032,27.649823564539066,77.86909625434873,0.775322779110648
1332,"26.30,80.49",0,zigzag,26.301809207525288,80.48766639919276,uttar_pradesh,24279210.247306664,14234775.281449968,0.0783764,0.0779028,24279166.356522664,14234731.655881967,24279254.138090663,14234818.907017969,298.601856,328.27155200000004,386.383424,415.522688,26.302101599112746,80.49831598815916,1.0639652594657414
1333,"27.40,80.97",0,fcbk,27.40102116044142,80.97262649803162,uttar_pradesh,24324411.804693334,14119937.179247832,0.100538,0.0585437,24324355.50341333,14119904.394775832,24324468.105973333,14119969.963719832,748.50608,420.009128,861.10864,485.578072,27.425102170525157,80.9790997751236,2.744127195870361
1334,"28.78,79.31",0,fcbk,28.780410441018443,79.30753008632662,uttar_pradesh,24169213.57047111,13974196.065234805,0.0800052,0.0565229,24169168.76755911,13974164.412410803,24169258.373383112,13974227.718058804,284.98444800000004,484.699656,374.590272,548.005304,28.77669289505507,79.31685997352604,0.9998648472285314
1335,"28.60,78.64",0,zigzag,28.601963609146708,78.6378362375259,uttar_pradesh,24106793.579608887,13993156.48636608,0.0698196,0.0631625,24106754.480632886,13993121.11536608,24106832.67858489,13993191.85736608,319.223744,316.17012,397.421696,386.91212,28.60491497472937,78.65203326549526,1.4265953869675787
1336,"28.98,79.14",0,zigzag,28.98515300677987,79.13908965740208,uttar_pradesh,24153513.78458667,13952401.64456303,0.0742914,0.0195451,24153472.181402672,13952390.69930703,24153555.38777067,13952412.58981903,433.546736,-2.239999999986697e-05,516.753104,21.8904896,28.989159539493127,79.12776842956545,1.1892801310209966
1337,"26.34,82.02",0,fcbk,26.339610332952983,82.02176422061919,uttar_pradesh,24422198.527946662,14230844.43544132,0.0709176,0.0629783,24422158.814090665,14230809.16759332,24422238.241802663,14230879.70328932,684.723424,565.259352,764.1511360000001,635.795048,26.343424662998903,82.03079365234377,0.9955257247216103
1338,"26.37,81.80",0,zigzag,26.36469361845817,81.80361167812347,uttar_pradesh,24401865.23724445,14228235.377685374,0.0339161,0.0142502,24401846.244228445,14228227.397573374,24401884.230260447,14228243.357797371,877.6397840000001,1104.039888,915.625816,1120.0001120000002,26.40018964633555,81.79857930126188,3.9646762408822203
