,parent,line_id,class,lat,lon,state,x_c,y_c,w,h,top_left_x,top_left_y,bottom_right_x,bottom_right_y,local_top_left_x,local_top_left_y,local_bottom_right_x,local_bottom_right_y,closest_kiln_long,closest_kiln_lat,dist
1167,"29.57,76.51",1,zigzag,29.564942248185183,76.50705099658967,haryana,23908190.00051556,13890448.48033485,0.0971896,0.0321463,23908135.57433956,13890430.47840685,23908244.42669156,13890466.48226285,230.706784,1083.996312,339.559136,1120.000168,29.56781540068504,76.50715861454009,0.318645764685836
1168,"29.35,75.12",0,zigzag,29.34749540665791,75.12164933280947,haryana,23779061.206293333,13913724.920335568,0.0380609,0.053794,23779039.89218933,13913694.795695568,23779082.52039733,13913755.044975566,692.414856,797.69424,735.0430640000001,857.9435199999999,29.30097304784484,75.18786254119875,8.243463336358273
1169,"29.11,76.62",0,zigzag,29.113358074884477,76.62168208923339,haryana,23918874.39274667,13938732.52212114,0.110552,0.0480892,23918812.483626667,13938705.59216914,23918936.30186667,13938759.45207314,654.87296,174.81788799999998,778.6912,228.677792,29.10820894272077,76.62431079826356,0.6254480372656084
1170,"29.11,76.62",1,zigzag,29.10820894272077,76.62431079826356,haryana,23919119.40618667,13939281.84628114,0.0346928,0.0892044,23919099.97821867,13939231.89181714,23919138.83415467,13939331.80074514,942.367552,701.117536,981.223488,801.026464,29.10952237027612,76.6283743392944,0.42147098092648233
1171,"29.57,76.90",0,zigzag,29.57093952851223,76.89693853607176,haryana,23944530.153102223,13889805.79745485,0.0854928,0.0349656,23944482.27713422,13889786.21671885,23944578.029070225,13889825.37819085,226.774912,439.734624,322.52684800000003,478.896096,29.57168928892337,76.89908351707454,0.2238445048241335
1172,"29.57,76.90",1,zigzag,29.57168928892337,76.89908351707454,haryana,23944730.07982222,13889725.448654853,0.0898817,0.0921447,23944679.74607022,13889673.84762285,23944780.41357422,13889777.049686853,424.243848,327.36552800000004,524.911352,430.567592,29.57093952851223,76.89693853607176,0.2238445048241335
1173,"29.19,75.58",0,zigzag,29.18764253722757,75.58101083488462,haryana,23821876.80152889,13930804.580073528,0.0367946,0.0828856,23821856.196552888,13930758.164137527,23821897.406504884,13930850.996009529,633.6116640000001,765.2760639999999,674.821616,858.107936,29.189779996911387,75.5748370038986,0.645522138680021
1174,"28.55,76.75",0,zigzag,28.54498808844424,76.7535182033539,haryana,23931162.40920889,13999203.487806313,0.0380273,0.0501731,23931141.11392089,13999175.390870312,23931183.70449689,13999231.584742311,866.625032,1063.702584,909.215608,1119.8964560000002,28.54480999171676,76.75352070274354,0.01973967191392048
1175,"29.11,76.63",0,zigzag,29.10952237027612,76.6283743392944,haryana,23919498.15566222,13939141.72868114,0.0869082,0.0402663,23919449.48707022,13939119.17955314,23919546.82425422,13939164.27780914,359.808848,588.4052719999999,457.146032,633.503528,29.10820894272077,76.62431079826356,0.42147098092648233
1176,"30.51,76.97",1,zigzag,30.50739365433669,76.96620629901886,haryana,23950986.37655111,13788977.39848433,0.0756537,0.0493518,23950944.01047911,13788949.76147633,23951028.74262311,13789005.03549233,164.035368,814.329712,248.767512,869.6037279999999,30.50523717235271,76.96433278808595,0.29916219723300774
1177,"29.04,75.81",0,zigzag,29.0360652971487,75.81133600788117,haryana,23843344.663626667,13946975.449834917,0.0480701,0.0889075,23843317.744370665,13946925.661634916,23843371.58288267,13947025.238034915,657.6057040000001,929.68092,711.444216,1029.25732,29.0183787506064,75.82388371505736,2.310166058763467
1178,"30.26,76.71",0,zigzag,30.25929159636604,76.71136464271551,haryana,23927233.41258667,13815783.786000673,0.0955724,0.0412132,23927179.89204267,13815760.706608674,23927286.93313067,13815806.865392672,633.673376,613.363968,740.7144639999999,659.5227520000001,30.25083378865241,76.71297429771424,0.9503161082980547
1179,"27.96,77.39",0,zigzag,27.955073944036748,77.38978877754217,haryana,23990467.12508445,14061622.559962217,0.0776972,0.0358037,23990423.614652447,14061602.509890215,23990510.63551645,14061642.610034214,496.802208,1059.755368,583.823072,1099.855512,27.95313831158699,77.39064778652192,0.23055872975823055
1180,"27.96,77.39",1,zigzag,27.95730542497057,77.39472647800447,haryana,23990927.35212445,14061387.093402216,0.0799158,0.0374664,23990882.59927645,14061366.112218216,23990972.10497245,14061408.074586216,955.786832,823.357696,1045.292528,865.320064,27.955824247206696,77.39644211883544,0.23546401105923265
1181,"28.72,76.41",0,zigzag,28.72480660793816,76.41318788738248,haryana,23899441.32464,13980107.579428358,0.081926,0.0345808,23899395.44608,13980088.214180358,23899487.2032,13980126.944676358,811.25408,29.768592,903.0112,68.499088,28.727153942304167,76.4132323957443,0.26019435421887144
1182,"28.61,76.77",0,zigzag,28.60748491686863,76.7733791507721,haryana,23933013.58368,13992570.317463312,0.0778209,0.0409612,23932970.003976,13992547.379191311,23933057.163384,13992593.255735312,831.3799759999999,804.085408,918.539384,849.961952,28.60687496210709,76.77147361850741,0.19825207331729056
1183,"28.61,76.77",1,zigzag,28.60687496210709,76.77147361850741,haryana,23932835.9752,13992635.074743312,0.0374095,0.0830743,23932815.02588,13992588.553135311,23932856.92452,13992681.596351312,676.40188,845.2593519999999,718.3005200000001,938.302568,28.60748491686863,76.7733791507721,0.19825207331729056
1184,"28.61,76.77",2,zigzag,28.60968406454205,76.77387841587067,haryana,23933060.11856,13992336.836663311,0.0847794,0.0364772,23933012.642096,13992316.409431314,23933107.595024,13992357.263895312,874.018096,573.115648,968.971024,613.970112,28.60748491686863,76.7733791507721,0.24857336123045173
1185,"28.61,76.77",3,zigzag,28.60509392119783,76.77384354457855,haryana,23933056.868320003,13992824.160983313,0.0372635,0.069879,23933036.000760004,13992785.028743314,23933077.73588,13992863.293223312,897.37676,1041.73496,939.11188,1119.99944,28.60748491686863,76.7733791507721,0.2688567856888841
1186,"28.61,76.77",4,zigzag,28.60893755261374,76.76735518913269,haryana,23932452.10976,13992416.093463313,0.0435219,0.0961955,23932427.737496,13992362.223983312,23932476.482024003,13992469.962943314,289.113496,618.9301999999999,337.858024,726.66916,28.60687496210709,76.77147361850741,0.46314574576565126
1187,"30.21,77.36",0,zigzag,30.21469723823164,77.35601040935512,haryana,23987318.752977774,13820594.82415003,0.0852836,0.038289,23987270.994161773,13820573.38231003,23987366.511793774,13820616.26599003,140.38438399999998,31.92616,235.902016,74.80984,30.21587303020117,77.35664489383696,0.1439480271440636
1188,"30.21,77.36",1,zigzag,30.21032590118105,77.35642837219233,haryana,23987357.709937774,13821066.30607003,0.0809697,0.0450365,23987312.36690577,13821041.08563003,23987403.05296977,13821091.52651003,181.757128,499.62948,272.443192,550.0703599999999,30.2129545666863,77.35521811485287,0.31383742423995103
1189,"30.21,77.36",2,zigzag,30.2129545666863,77.35521811485287,haryana,23987244.90577777,13820782.787030028,0.0768211,0.0366804,23987201.88596177,13820762.246006029,23987287.92559377,13820803.328054028,71.276184,220.789856,157.315816,261.871904,30.21469723823164,77.35601040935512,0.20770055922860112
1190,"29.03,75.98",0,zigzag,29.02772419512063,75.97501886783597,haryana,23858601.01194311,13947864.621598464,0.034792,0.0803979,23858581.52842311,13947819.598774465,23858620.49546311,13947909.644422464,76.24131200000001,757.573656,115.208352,847.6193039999999,29.026047957580374,75.97835399570464,0.3742575735925673
1191,"29.03,75.98",1,zigzag,29.026047957580374,75.97835399570464,haryana,23858911.86839111,13948043.301918462,0.0371128,0.0703584,23858891.085223112,13948003.901214462,23858932.65155911,13948082.702622462,385.798112,941.876096,427.364448,1020.677504,29.02772419512063,75.97501886783597,0.3742575735925673
1192,"27.95,77.41",0,zigzag,27.945946942327254,77.4129326251984,haryana,23992624.28803556,14062585.593356676,0.0323571,0.0729331,23992606.16805956,14062544.750820674,23992642.40801156,14062626.435892675,815.220504,946.804824,851.460456,1028.4898959999998,27.94853173578874,77.41549310569765,0.3814992950524058
1193,"27.95,77.41",1,zigzag,27.94853173578874,77.41549310569765,haryana,23992862.94211556,14062312.867756674,0.031522,0.0717756,23992845.289795555,14062272.673420671,23992880.59443556,14062353.062092677,1054.34224,674.7274239999999,1089.64688,755.116096,27.94859148661213,77.41630432796481,0.08010533157534182
1194,"27.89,76.14",0,zigzag,27.884855443136107,76.1344219186592,haryana,23873458.453136,14069029.554727975,0.0715805,0.0309965,23873418.368056,14069012.196687976,23873498.538216,14069046.912767977,5.599999999383876e-05,1085.15204,80.170216,1119.86812,27.88668236955949,76.134224045105,0.20339098648951165
1195,"27.89,76.14",1,zigzag,27.88668236955949,76.134224045105,haryana,23873440.009984,14068836.902407974,0.0385018,0.0379366,23873418.448976003,14068815.657911971,23873461.570992,14068858.146903977,0.080975999999997,888.613264,43.202992,931.102256,27.884855443136107,76.1344219186592,0.20339098648951165
1196,"29.44,75.02",0,zigzag,29.44171123719533,75.01820494556429,haryana,23769419.49057778,13903645.778579598,0.112669,0.0453751,23769356.395937774,13903620.368523598,23769482.58521778,13903671.1886356,329.59416,351.439704,455.78344,402.259816,29.46827660211895,75.02671206493379,3.058054173055659
1197,"29.74,74.90",0,zigzag,29.742988371269856,74.90450340747836,haryana,23758821.739111114,13871352.332235323,0.0868981,0.0339304,23758773.07617512,13871333.331211325,23758870.402047116,13871371.333259324,931.085064,220.205216,1028.410936,258.20726399999995,29.692907448410946,74.90160735988616,5.558422973506877
1198,"29.05,76.83",0,zigzag,29.051180584432863,76.8280369817734,haryana,23938108.062773336,13945363.95844184,0.0771338,0.0420005,23938064.86784533,13945340.43816184,23938151.257701337,13945387.478721838,333.838512,410.60516,420.2283680000001,457.64572,29.039893220822897,76.83666852989197,1.5072735903681183
1199,"28.24,76.56",0,zigzag,28.238362359311267,76.56393776435853,haryana,23913492.231573336,14031690.778232433,0.0876445,0.0443867,23913443.150653336,14031665.921680432,23913541.31249333,14031715.63478443,877.9453200000002,708.404088,976.10716,758.1171919999999,28.2383504180779,76.56422983215327,0.028695403257646506
1200,"28.93,76.88",0,zigzag,28.926695463882748,76.88559304523467,haryana,23943472.676711112,13958628.713865869,0.0559376,0.107875,23943441.35165511,13958568.303865869,23943504.001767118,13958689.123865869,1049.984544,851.5052000000001,1112.634656,972.3252,28.92416959814601,76.88523402233125,0.28213351556173943
1201,"28.93,76.88",1,zigzag,28.92890482733924,76.8760006761551,haryana,23942578.603111114,13958393.429865869,0.0364822,0.0789222,23942558.173079114,13958349.233433869,23942599.033143114,13958437.626297869,166.80596799999998,632.434768,207.666032,720.827632,28.926544174794767,76.8763684228897,0.2640876182939163
1202,"28.93,76.88",2,zigzag,28.926544174794767,76.8763684228897,haryana,23942612.87959111,13958644.825065868,0.0933635,0.0502783,23942560.59603111,13958616.669217868,23942665.16315111,13958672.980913868,169.22892000000002,899.870552,273.79604,956.182248,28.92585394247982,76.87494172592163,0.15876182267007607
1203,"28.93,76.88",3,zigzag,28.92580779290945,76.87494239131927,haryana,23942479.96381511,13958723.244105868,0.0942732,0.0402008,23942427.170823112,13958700.731657868,23942532.75680711,13958745.756553868,35.803712,983.932992,141.389696,1028.957888,28.92585394247982,76.87494172592163,0.005115377976584942
1204,"30.44,76.97",0,fcbk,30.437740163422227,76.96675783500672,haryana,23951037.783431116,13796510.043762635,0.0374295,0.0884415,23951016.822911117,13796460.516522637,23951058.743951112,13796559.571002636,236.8478,754.77724,278.76884,853.83172,30.435630480195325,76.96641951618194,0.2361263453823622
1205,"30.44,76.97",1,zigzag,30.435630480195325,76.96641951618194,haryana,23951006.24983111,13796738.110482637,0.0352313,0.0818586,23950986.52030311,13796692.269666636,23951025.97935911,13796783.951298635,206.545192,986.530384,246.004248,1078.2120160000002,30.43357159046969,76.9666644083023,0.22945724178009425
1206,"29.35,77.07",0,zigzag,29.35260108830841,77.06659646816254,haryana,23960343.418506667,13913178.957295569,0.0851587,0.0819215,23960295.72963467,13913133.081255566,23960391.107378665,13913224.833335567,195.07896800000003,235.97980000000004,290.456712,327.73188,29.353135640529448,77.07614554462434,0.9291649123788153
1207,"28.92,76.91",0,zigzag,28.91928075786713,76.91160854949955,haryana,23945897.49745778,13959418.29908391,0.039598,0.0869965,23945875.32257778,13959369.58104391,23945919.67233778,13959467.017123912,687.7528,587.8709200000001,732.10256,685.3069999999999,28.917691619268943,76.91605448513027,0.4679581534254361
1208,"29.33,76.50",0,zigzag,29.32834065691869,76.50321634197239,haryana,23907832.584800005,13915772.940867228,0.0413302,0.0901576,23907809.439888004,13915722.452611228,23907855.72971201,13915823.429123228,836.639888,686.9130240000001,882.929712,787.889536,29.38800495095804,76.49127990379331,6.7140898533294315
1209,"28.77,76.42",0,zigzag,28.77288776895429,76.42266146545413,haryana,23900324.32611556,13974996.021310523,0.07957,0.0383443,23900279.76691556,13974974.548502523,23900368.88531556,13975017.494118525,763.5073600000001,231.459032,852.62576,274.404648,28.78153565682411,76.42254704627992,0.9585286718926812
1210,"27.87,77.38",0,zigzag,27.868470663221224,77.37726503086087,haryana,23989299.82728889,14070757.210775752,0.0775694,0.0370283,23989256.38842489,14070736.474927751,23989343.26615289,14070777.946623754,261.643536,700.5105520000001,348.52126400000003,741.982248,27.88827342125443,77.3385114933014,4.402128222738409
1211,"30.23,76.98",0,fcbk,30.22709000870487,76.97526603584286,haryana,23951830.805226665,13819258.055783154,0.0371444,0.0889655,23951810.004362665,13819208.235103156,23951851.606090665,13819307.876463154,97.961696,824.09516,139.563424,923.73652,30.197012163290843,76.95147765598296,4.045164969868834
1212,"28.09,77.07",0,zigzag,28.09228912021446,77.07177491512297,haryana,23960826.084746663,14047134.498988504,0.0738824,0.0308453,23960784.710602667,14047117.225620506,23960867.458890665,14047151.772356505,684.059936,300.874952,766.808224,335.421688,28.101317591015835,77.06852350959777,1.0503271147000226
1213,"28.90,76.83",0,zigzag,28.894995306839856,76.83458660831454,haryana,23938718.53221333,13962004.039288888,0.105451,0.0485454,23938659.47965333,13961976.853864888,23938777.584773336,13962031.224712888,928.45032,1065.628816,1046.55544,1119.999664,28.892175426926805,76.83773257293703,0.4379943101077122
1214,"28.90,76.83",1,zigzag,28.90333194842789,76.82689688758849,haryana,23938001.798293334,13961116.481848888,0.033683,0.0841755,23937982.935813334,13961069.343568888,23938020.660773333,13961163.620128889,251.90648,158.11852000000002,289.63144,252.39508,28.901821105298357,76.82125934391024,0.5747642825107278
1215,"29.29,75.64",0,zigzag,29.29458167442556,75.64248081245418,haryana,23827606.21870222,13919381.505830253,0.0933565,0.0336914,23827553.93906222,13919362.638646252,23827658.49834222,13919400.373014253,738.94884,51.480464,843.5081200000001,89.214832,29.290619129162213,75.6441719796944,0.46894248938234473
1216,"28.66,76.68",1,zigzag,28.660532484942955,76.6817108081818,haryana,23924469.47488,13986936.958239255,0.0373189,0.0822594,23924448.576296,13986890.892975258,23924490.373464003,13986983.023503255,698.560296,457.373616,740.357464,549.504144,28.656782605609465,76.68141708183292,0.41659044875162965
1217,"28.66,76.68",2,zigzag,28.656782605609465,76.68141708183292,haryana,23924442.0976,13987335.268319257,0.0816814,0.0391288,23924396.356016003,13987313.356191255,23924487.839184,13987357.180447256,646.340016,879.836832,737.823184,923.661088,28.660532484942955,76.6817108081818,0.41659044875162965
1218,"29.53,75.74",0,zigzag,29.53405352162045,75.73418423631666,haryana,23836153.597313777,13893757.985876948,0.0319677,0.0897986,23836135.695401777,13893707.698660947,23836171.499225777,13893808.273092948,0.0296240000000008,75.48206400000001,35.833448,176.056496,29.53655189786679,75.73395344562533,0.27783376255229186
1219,"29.38,76.32",0,zigzag,29.38012129392768,76.32563113689422,haryana,23891280.444,13910235.68293961,0.062466,0.0672513,23891245.46304,13910198.02221161,23891315.42496,13910273.34366761,1049.87904,509.365192,1119.84096,584.686648,29.38007179839989,76.32587506980889,0.024308265937107536
1220,"28.64,76.70",0,zigzag,28.63534143757013,76.70162077007296,haryana,23926325.217831112,13989612.463637408,0.0782716,0.0399593,23926281.385735117,13989590.086429408,23926369.04992711,13989634.840845408,667.234624,1032.353672,754.898816,1077.108088,28.633926376279035,76.70116781578065,0.16296474588084897
1221,"28.52,76.70",0,zigzag,28.525066689623603,76.6959524307251,haryana,23925796.89031111,14001317.040017618,0.0806003,0.0385968,23925751.75414311,14001295.425809618,23925842.02647911,14001338.654225618,137.60303199999998,0.9012639999999984,227.875368,44.12968,28.528675959507638,76.68539679508211,1.1079096575709695
1222,"28.88,76.86",0,zigzag,28.88192221170433,76.86253344383238,haryana,23941323.36608,13963395.717987137,0.0816236,0.0331463,23941277.656864,13963377.156059137,23941369.075296,13963414.279915135,750.4248640000001,336.82639200000006,841.8432959999999,373.950248,28.882987820236085,76.86575608444211,0.3358189530326272
1223,"28.99,76.60",1,zigzag,28.991927971380548,76.5997666915894,haryana,23916831.72963556,13951679.727966694,0.0424144,0.10068,23916807.97757156,13951623.347166697,23916855.48169956,13951736.108766694,514.502016,298.17648,562.006144,410.93808,28.989210758568152,76.59476348819739,0.5730668515405526
1224,"29.60,74.91",0,zigzag,29.596606052380025,74.91420813102722,haryana,23759726.284906667,13887054.880078863,0.107996,0.0444159,23759665.80714667,13887030.007174864,23759786.762666665,13887079.752982864,891.74848,898.940056,1012.704,948.685864,29.626782993206916,74.87514738483434,5.050066333086844
1225,"29.64,75.06",0,zigzag,29.64121898060159,75.0601153083801,haryana,23773325.81952,13882271.635888604,0.0937593,0.0429126,23773273.314312,13882247.604832605,23773378.324728,13882295.666944604,518.2423120000001,405.245904,623.2527280000002,453.308016,29.649166651116893,75.08129270114904,2.2317920821831985
1226,"28.37,76.23",0,zigzag,28.375155899959186,76.23163659553529,haryana,23882519.51776,14017208.9782609,0.075351,0.0246909,23882477.3212,14017195.151356898,23882561.71432,14017222.8051649,670.3452000000001,-5.599999999966743e-05,754.73832,27.653752,28.385617473860474,76.19224148387913,4.031593790329709
1227,"29.57,76.16",0,zigzag,29.572700359299382,76.16021469516755,haryana,23875862.51415111,13889617.09537485,0.0382874,0.0862397,23875841.07320711,13889568.80114285,23875883.955095112,13889665.38960685,558.5700959999999,222.319048,601.4519839999999,318.907512,29.543911303076623,76.15148849468228,3.30127489592496
1228,"28.98,75.74",0,zigzag,28.976685811042056,75.73698405380247,haryana,23836414.559217777,13953303.812929433,0.0841738,0.0391663,23836367.42188978,13953281.879801432,23836461.696545776,13953325.74605743,231.75611200000003,891.180472,326.030768,935.046728,28.9758631655506,75.7368544820785,0.09204857137983
1229,"28.98,75.74",1,zigzag,28.9758631655506,75.7368544820785,haryana,23836402.482257776,13953391.46076943,0.105404,0.037085,23836343.456017777,13953370.69316943,23836461.50849777,13953412.22836943,207.79024,979.99384,325.84272,1021.52904,28.976685811042056,75.73698405380247,0.09204857137983
1230,"28.98,75.74",2,zigzag,28.97496821039983,75.7379198829651,haryana,23836501.784817778,13953486.811969431,0.0367974,0.0426567,23836481.17827378,13953462.92421743,23836522.391361777,13953510.699721431,345.51249600000006,1072.224888,386.725584,1120.000392,28.974690655521503,75.73790428581236,0.030800427561115777
1231,"28.39,76.17",0,fcbk,28.38939453764197,76.1686610841751,haryana,23876649.774666667,14015700.51751733,0.0362173,0.0894937,23876629.492978662,14015650.40104533,23876670.056354668,14015750.63398933,414.922312,574.031528,455.485688,674.264472,28.385617473860474,76.19224148387913,2.3486655906749623
1232,"30.25,77.29",0,zigzag,30.250379672310608,77.29500124263762,haryana,23981632.28648889,13816745.418640718,0.0395608,0.0676675,23981610.13244089,13816707.524840718,23981654.44053689,13816783.312440718,1003.995552,481.13996,1048.303648,556.92756,30.257422485598248,77.29816511154172,0.8380179713857047
1233,"29.02,76.01",0,zigzag,29.016801031354213,76.00905213050841,haryana,23861773.141937777,13949028.935704958,0.0815471,0.0367089,23861727.47556178,13949008.378720958,23861818.808313776,13949049.492688958,425.985784,880.4124559999999,517.318536,921.526424,29.022267485126097,76.00914040222166,0.6059413704981267
1234,"29.02,76.01",1,zigzag,29.022267485126097,76.00914040222166,haryana,23861781.369457778,13948446.274744958,0.0870087,0.036233,23861732.644585777,13948425.984264957,23861830.094329774,13948466.56522496,431.154808,298.01800000000003,528.604552,338.59896,29.016801031354213,76.00905213050841,0.6059413704981267
1235,"28.43,76.65",0,zigzag,28.43456649786004,76.64829244823459,haryana,23921354.657973334,14010913.596556636,0.0878626,0.0417499,23921305.454917338,14010890.216612635,23921403.861029334,14010936.976500636,351.641584,52.61059999999999,450.047696,99.370488,28.439068782137724,76.65959317626955,1.214300070816632
1236,"28.92,76.84",0,zigzag,28.915607079061584,76.83611882038115,haryana,23938861.344728887,13959809.484843912,0.061337,0.121568,23938826.996008888,13959741.406763911,23938895.693448886,13959877.562923912,163.89911999999998,959.69664,232.59656,1095.8528,28.915709474262137,76.83524684581757,0.08578712529644975
1237,"28.92,76.84",1,zigzag,28.919916667330355,76.84080793972014,haryana,23939298.40232889,13959350.583883911,0.0439682,0.0964222,23939273.78013689,13959296.58745191,23939323.02452089,13959404.580315912,610.683248,514.877328,659.9276319999999,622.870192,28.915607079061584,76.83611882038115,0.6612415531261651
1238,"28.92,76.84",2,zigzag,28.915709474262137,76.83524684581757,haryana,23938780.070808887,13959798.581643911,0.0445032,0.090477,23938755.149016887,13959747.91452391,23938804.992600888,13959849.248763911,92.052128,966.2044,141.89571200000003,1067.53864,28.915607079061584,76.83611882038115,0.08578712529644975
1239,"28.92,76.84",3,zigzag,28.91638678415038,76.83458989086151,haryana,23938718.83816889,13959726.460363911,0.0379874,0.0915757,23938697.56522489,13959675.17797191,23938740.11111289,13959777.742755912,34.468336,893.4678480000001,77.014224,996.032632,28.91641521478678,76.83458979263305,0.003151106705161073
1240,"30.22,77.36",0,zigzag,30.21587303020117,77.35664489383696,haryana,23987377.891217776,13820468.00247595,0.0792355,0.0355946,23987333.519337777,13820448.06949995,23987422.26309777,13820487.93545195,202.90956,985.216624,291.65332,1025.082576,30.21469723823164,77.35601040935512,0.1439480271440636
1241,"29.02,75.98",0,zigzag,29.019839947267982,75.97655758342742,haryana,23858744.430631112,13948705.026104957,0.107204,0.0422823,23858684.396391112,13948681.348016957,23858804.464871112,13948728.704192957,179.10927999999998,553.381752,299.17776,600.7379280000001,29.026047957580374,75.97835399570464,0.7099778809149426
1242,"28.78,76.68",0,zigzag,28.77554175936221,76.68043949604036,haryana,23924350.980000004,13974713.804274805,0.0441513,0.100751,23924326.255272005,13974657.383714804,23924375.704728004,13974770.224834803,576.239272,977.67096,625.6887280000001,1090.51208,28.772204236687163,76.69180514812469,1.169878212472635
1243,"30.17,77.33",0,zigzag,30.17041221662802,77.33003078575139,haryana,23984897.27655112,13825370.332161635,0.0788738,0.0429301,23984853.10722312,13825346.291305635,23984941.44587912,13825394.373017635,518.700112,491.517544,607.0387679999999,539.599256,30.164864382937363,77.33023966503147,0.6153356425217011
1244,"28.95,76.83",0,zigzag,28.950998404089987,76.83340633163454,haryana,23938608.52245333,13956040.32013742,0.0948861,0.034878,23938555.38623733,13956020.78845742,23938661.65866933,13956059.851817418,824.3569039999999,434.12096,930.629336,473.18432,28.95284593045408,76.831716696167,0.2627948497810664
1245,"28.95,76.83",1,zigzag,28.95284593045408,76.831716696167,haryana,23938451.037013333,13955843.523817418,0.0423315,0.0966444,23938427.33137333,13955789.402953418,23938474.742653333,13955897.644681418,696.30204,202.735456,743.71332,310.977184,28.950998404089987,76.83340633163454,0.2627948497810664
1246,"29.28,76.98",0,zigzag,29.283778417260287,76.98183194446564,haryana,23952442.792266667,13920536.035526477,0.0518836,0.0861038,23952413.737450667,13920487.817398475,23952471.847082667,13920584.253654474,701.694784,108.016272,759.8044160000001,204.452528,29.28805983783296,76.98293773212433,0.48656706262595273
1247,"28.62,76.81",0,zigzag,28.618095872243305,76.80627064628598,haryana,23936079.29326222,13991443.720288675,0.101042,0.0574221,23936022.709742226,13991411.563912677,23936135.87678222,13991475.876664678,155.81552,730.0226640000001,268.98256000000003,794.335416,28.61804233967601,76.80627684669494,0.005963892940442386
1248,"28.62,76.81",1,zigzag,28.624583744513483,76.80502219154354,haryana,23935962.92884622,13990754.827216676,0.092565,0.0382776,23935911.092446223,13990733.391760675,23936014.76524622,13990776.262672678,44.198224,51.85051200000001,147.871024,94.721424,28.62484900161398,76.80502539539339,0.029400007344201895
1249,"28.62,76.81",2,zigzag,28.61804233967601,76.80627684669494,haryana,23936079.871182226,13991449.404288676,0.0843803,0.0325214,23936032.618214224,13991431.192304678,23936127.12415022,13991467.616272677,165.72399199999998,749.6510559999999,260.22992800000003,786.075024,28.618095872243305,76.80627064628598,0.005963892940442386
1250,"27.93,77.50",0,zigzag,27.93062747370116,77.49736364860532,haryana,24000493.829795554,14064201.84049971,0.069853,0.08351,24000454.71211556,14064155.07489971,24000532.947475556,14064248.60609971,275.15656,447.03904,353.39192,540.57024,27.91936277065745,77.475125683403,2.519828762889453
1251,"29.59,77.00",0,zigzag,29.585225934157474,77.00431809215544,haryana,23954538.653137777,13888274.678322898,0.100378,0.0496669,23954482.44145778,13888246.864858896,23954594.864817776,13888302.4917869,906.26368,1043.886536,1018.68704,1099.513464,29.60383837405664,77.00333989353179,2.0652830042287156
1252,"29.33,75.94",0,zigzag,29.330514839870304,75.93880333309174,haryana,23855225.47944889,13915540.497187223,0.116657,0.0666914,23855160.15152889,13915503.150003225,23855290.807368893,13915577.844371226,383.13464,467.610416,513.79048,542.3047839999999,29.330187247179232,75.94566899032593,0.6678318090699655
1253,"28.64,76.81",0,zigzag,28.63950614675248,76.80966593494414,haryana,23936395.75710222,13989170.180117408,0.0593193,0.118057,23936362.538294222,13989104.068197409,23936428.97591022,13989236.292037409,495.644072,546.33544,562.081688,678.5592800000001,28.636909550723136,76.80418862707137,0.6079737289941503
1254,"28.64,76.81",1,zigzag,28.636909550723136,76.80418862707137,haryana,23935885.23500622,13989445.935317408,0.0327514,0.0925177,23935866.894222222,13989394.125405408,23935903.57579022,13989497.745229408,0.0,836.392648,36.681568,940.012472,28.63931784534306,76.80322828617095,0.2829458553687812
1255,"29.11,75.62",0,zigzag,29.114114473823136,75.6228706451416,haryana,23825778.41863111,13938651.82500114,0.0416142,0.0983802,23825755.11467911,13938596.73208914,23825801.72258311,13938706.91791314,804.2595680000001,65.957808,850.8674719999999,176.143632,29.086300566813083,75.64220207042688,3.6117877734385964
1256,"29.20,76.81",0,zigzag,29.20002287713984,76.80963469257351,haryana,23936392.84510222,13929482.741684316,0.0926821,0.0478718,23936340.94312622,13929455.933476316,23936444.74707822,13929509.549892316,474.048904,530.749072,577.852856,584.365488,29.20171263507414,76.80630306625368,0.37423826060602133
1257,"29.20,76.81",1,zigzag,29.20171263507414,76.80630306625368,haryana,23936082.315022223,13929302.315284315,0.0937477,0.0331531,23936029.816310223,13929283.749548316,23936134.813734222,13929320.881020317,162.92208800000003,358.565144,267.919512,395.69661600000006,29.202310187734568,76.8051734322548,0.12827688329874867
1258,"29.20,76.81",2,zigzag,29.202310187734568,76.8051734322548,haryana,23935977.025502224,13929238.510004316,0.0922798,0.0398678,23935925.348814223,13929216.184036316,23936028.702190224,13929260.835972317,58.454592000000005,290.999632,161.807968,335.651568,29.20171263507414,76.80630306625368,0.12827688329874867
1259,"28.25,77.39",0,zigzag,28.24508230795043,77.3936782604218,haryana,23990829.65116445,14030979.797889402,0.0340053,0.0707543,23990810.60819645,14030940.1754814,23990848.69413245,14031019.420297405,883.795752,1040.704952,921.881688,1119.949768,28.24496180347701,77.39380238876346,0.018076059119206556
1260,"28.25,77.39",1,zigzag,28.24479847769475,77.39283520908357,haryana,23990751.073084448,14031009.828449402,0.0357664,0.0170999,23990731.04390045,14031000.2525054,23990771.102268446,14031019.404393405,804.231456,1100.781976,844.289824,1119.933864,28.24451659890225,77.3928571868897,0.03131314027900287
