,parent,line_id,class,lat,lon,state,x_c,y_c,w,h,top_left_x,top_left_y,bottom_right_x,bottom_right_y,local_top_left_x,local_top_left_y,local_bottom_right_x,local_bottom_right_y,closest_kiln_long,closest_kiln_lat,dist
1102,"23.95,87.33",0,fcbk,23.951430643223517,87.33321033382418,west_bengal,24917261.18746667,14476767.937637862,0.0720496,0.032547,24917220.83969067,14476749.71131786,24917301.53524267,14476786.163957862,818.877024,395.86456,899.5725759999999,432.3172,23.981177540144145,87.3595260772705,4.246022610062474
1103,"23.50,88.49",0,zigzag,23.5010733771813,88.48937163181299,west_bengal,25025023.230951108,14522619.912488123,0.0637035,0.0392393,25024987.556991108,14522597.938480126,25025058.90491111,14522641.886496125,465.75788,428.931272,537.1058,472.879288,23.52240826872316,88.50412748966217,2.8025554811480617
1104,"21.94,87.89",0,zigzag,21.9396160078182,87.89341914100645,west_bengal,24969476.432817776,14680408.616584873,0.0354478,0.060282,24969456.582049776,14680374.85866487,24969496.283585776,14680442.374504872,858.8362719999999,564.8272000000001,898.5378079999999,632.34304,21.977487769415117,87.84968502883912,6.163805291338589
1105,"22.71,87.02",0,fcbk,22.707043738922646,87.01575992965692,west_bengal,24887672.66524444,14603083.318509243,0.052781,0.0412831,24887643.10788444,14603060.199973244,24887702.22260444,14603106.437045245,135.23944,835.579864,194.35416,881.816936,22.708531959066764,87.01246517925263,0.3764958052400618
1106,"23.09,88.31",0,zigzag,23.09220389589216,88.30603406944275,west_bengal,25007934.931591112,14564112.313826747,0.0387105,0.0541209,25007913.25371111,14564082.006122747,25007956.609471112,14564142.621530749,168.6706,306.383336,212.02636,366.998744,23.09194715625522,88.29201924247747,1.4361406743581144
1107,"22.68,88.62",0,zigzag,22.676924933631252,88.61422900903699,west_bengal,25036660.78198933,14606126.132621417,0.0339897,0.0656821,25036641.74775733,14606089.350645415,25036679.81622133,14606162.914597416,3.070423999999999,833.852264,41.138888,907.416216,22.675932223460645,88.61179749374391,0.2729886061705033
1108,"22.39,87.37",0,zigzag,22.39425823589664,87.37125869503022,west_bengal,24920807.55176889,14634650.70397013,0.041246,0.062736,24920784.45400889,14634615.57181013,24920830.64952889,14634685.836130133,654.22112,95.60432,700.4166399999999,165.86864,22.39474503971013,87.3594711988449,1.215003300214147
1109,"24.08,88.54",0,zigzag,24.084528880197272,88.53641521434778,west_bengal,25029408.010648888,14463186.355301512,0.0600165,0.0419095,25029374.40140889,14463162.885981511,25029441.619888887,14463209.824621512,192.26452,74.164328,259.483,121.102968,24.0948647689342,88.54098877296443,1.2356492271252963
1110,"23.86,87.94",0,zigzag,23.85646727382256,87.93941322021486,west_bengal,24973763.39171556,14486449.601341922,0.0732542,0.0547301,24973722.36936356,14486418.952485925,24973804.414067555,14486480.25019792,464.285808,889.390824,546.330512,950.688536,23.83959068208736,87.8612841094971,8.175625674727293
1111,"26.32,89.60",0,zigzag,26.31825032637971,89.59865300922394,west_bengal,25128415.749137778,14233065.767600589,0.0338108,0.0584035,25128396.815089777,14233033.061640589,25128434.68318578,14233098.473560588,415.517312,709.2358,453.385408,774.64772,26.308492548668596,89.60896260910029,1.4928040800110929
1112,"23.61,87.52",0,zigzag,23.606595514766813,87.51817681541445,west_bengal,24934501.313102223,14511890.623912154,0.074538,0.0402767,24934459.571822222,14511868.068960154,24934543.054382224,14511913.178864151,348.32559999999995,883.750168,431.80816,928.860072,23.596060620181778,87.5184610488892,1.1671264759397169
1113,"23.28,87.53",0,zigzag,23.276151143425256,87.52840924663546,west_bengal,24935455.04481778,14545460.971565112,0.0589178,0.066898,24935422.05084978,14545423.508685112,24935488.038785774,14545498.434445111,378.737072,913.06656,444.72500800000006,987.99232,23.218815307112315,87.50053802967071,6.960959133555201
1114,"22.46,88.85",0,zigzag,22.4595336857024,88.85362905368807,west_bengal,25058974.483431112,14628068.780323405,0.0369865,0.0992047,25058953.770991117,14628013.225691404,25058995.19587111,14628124.334955404,877.53988,551.476408,918.96476,662.585672,22.454860428419543,88.85351690559388,0.5176288461745794
1115,"22.46,88.85",1,zigzag,22.454860428419543,88.85351690559388,west_bengal,25058964.030471116,14628540.102083404,0.0380511,0.0743707,25058942.72185511,14628498.454491405,25058985.339087117,14628581.749675406,866.4907440000001,1036.705208,909.107976,1120.000392,22.4595336857024,88.85362905368807,0.5176288461745794
1116,"22.86,87.79",0,zigzag,22.863139271734376,87.78687027149196,west_bengal,24959545.35838222,14587302.69692128,0.0295471,0.0584626,24959528.81200622,14587269.95786528,24959561.904758222,14587335.43597728,251.741784,209.715184,284.834536,275.193296,22.85418775177698,87.79180422286986,1.1131493669832548
1117,"23.33,87.48",0,fcbk,23.332718090936048,87.47688670978548,west_bengal,24930652.79632,14539720.19255192,0.0429686,0.0537883,24930628.733904,14539690.07110392,24930676.858736,14539750.31399992,245.757904,253.973272,293.882736,314.216168,23.33641947745352,87.48328377742764,0.7720338002566733
1118,"23.68,87.39",0,fcbk,23.67981988826848,87.38765866069791,west_bengal,24922336.13936,14504440.235555198,0.061409,0.0548104,24922301.75032,14504409.541731196,24922370.5284,14504470.9293792,307.38232,547.637216,376.1604,609.0248640000001,23.680859970395137,87.3909599819183,0.35589759729628
1119,"23.68,87.39",1,fcbk,23.680859970395137,87.3909599819183,west_bengal,24922643.8448,14504334.379875198,0.0487468,0.070926,24922616.546592,14504294.661315195,24922671.143008,14504374.0984352,622.178592,432.7568,676.775008,512.19392,23.67981988826848,87.38765866069791,0.35589759729628
1120,"23.27,88.16",0,zigzag,23.26932191722616,88.15726811904908,west_bengal,24994068.94001778,14546153.880466934,0.0648391,0.0267116,24994032.63012178,14546138.921970934,24994105.24991378,14546168.838962937,269.06034400000004,613.839744,341.680136,643.756736,23.253785832969776,88.08112431678771,7.979053469945784
1121,"26.42,89.80",1,zigzag,26.42287891648524,89.80301789283754,west_bengal,25147463.93688889,14222181.00670978,0.0670214,0.0302813,25147426.404904887,14222164.049181778,25147501.46887289,14222197.96423778,803.7560159999999,243.409992,878.819984,277.32504800000004,26.419320090049258,89.8052662281037,0.4536264949862468
1122,"25.32,87.98",0,zigzag,25.323123840106074,87.97665063762666,west_bengal,24977234.17057778,14336107.517079487,0.0298644,0.0657877,24977217.44651378,14336070.675967488,24977250.89464178,14336144.358191488,231.092736,201.048008,264.540864,274.730232,25.32199975182002,87.97058573436736,0.6232116922163424
1123,"22.55,88.88",0,fcbk,22.547001453234863,88.87874666423798,west_bengal,25061315.614417776,14619244.274306666,0.0522928,0.0933064,25061286.33044977,14619192.022722663,25061344.898385774,14619296.525890669,413.896672,810.366816,472.46460800000006,914.869984,22.55633653519322,88.88713513469702,1.346511047973791
1124,"23.95,87.45",0,zigzag,23.945397610776613,87.45029724712369,west_bengal,24928174.478773333,14477383.226437865,0.0219906,0.0488568,24928162.16403733,14477355.866629863,24928186.79350933,14477410.586245865,575.3907039999999,1002.019872,600.0201760000001,1056.7394880000002,23.9469263959066,87.44863995952608,0.23902114013313325
1125,"23.95,87.45",1,zigzag,23.9469263959066,87.44863995952608,west_bengal,24928020.00837333,14477227.313477864,0.0251322,0.0496177,24928005.934341334,14477199.527565865,24928034.082405336,14477255.099389862,419.161008,845.6808080000001,447.30907200000007,901.252632,23.945397610776613,87.45029724712369,0.23902114013313325
1126,"23.78,87.45",0,fcbk,23.78408239886477,87.45116333370206,west_bengal,24928255.203893334,14493824.586026128,0.0223124,0.0567023,24928242.70894933,14493792.832738126,24928267.69883733,14493856.339314127,655.9356160000001,112.431032,680.9255039999999,175.93760799999998,23.784659868105564,87.45398419532776,0.294531960182117
1127,"23.78,87.45",1,fcbk,23.784659868105564,87.45398419532776,west_bengal,24928518.12725333,14493765.766426127,0.0298766,0.0698621,24928501.39635733,14493726.643650128,24928534.85814933,14493804.889202127,914.623024,46.241944,948.084816,124.48749599999998,23.78408239886477,87.45116333370206,0.294531960182117
1128,"25.34,87.94",0,zigzag,25.338283673631462,87.93411031494523,west_bengal,24973269.12512036,14334544.211688058,0.0197171,0.0752009,24973258.083544355,14334502.09918406,24973280.16669636,14334586.324192058,-1.1199999999933484e-05,694.890056,22.0831408,779.1150640000001,25.338275137443063,87.93402127761844,0.009013301945144615
1129,"22.59,88.59",0,zigzag,22.58960008054184,88.59289501419073,west_bengal,25034672.30954667,14614944.531609628,0.0601255,0.0522328,25034638.639266677,14614915.28124163,25034705.97982667,14614973.781977627,796.1646,571.1222720000001,863.50516,629.6230080000001,22.591628988303764,88.59359659767158,0.23597622408081184
1130,"22.59,88.59",1,zigzag,22.591628988303764,88.59359659767158,west_bengal,25034737.70186667,14614739.708249629,0.0274885,0.0578239,25034722.30830667,14614707.326865628,25034753.09542667,14614772.089633629,879.83364,363.167896,910.62076,427.930664,22.59253587304747,88.59201601009373,0.19105270641042435
1131,"22.59,88.59",2,zigzag,22.59253587304747,88.59201601009373,west_bengal,25034590.38042667,14614648.154969629,0.0333749,0.0557775,25034571.690482672,14614616.919569626,25034609.07037067,14614679.390369628,729.2158159999999,272.76060000000007,766.595704,335.23140000000006,22.591628988303764,88.59359659767158,0.19105270641042435
1132,"22.24,87.36",0,zigzag,22.23455889001741,87.36092788639071,west_bengal,24919844.65061333,14650740.67782915,0.0358414,0.0216093,24919824.579429336,14650728.57662115,24919864.72179733,14650752.77903715,626.414096,1095.797192,666.556464,1119.999608,22.355398420834703,87.2835220485687,15.578096062229607
1133,"22.28,87.96",0,zigzag,22.27652313213634,87.96357240886692,west_bengal,24976015.19130667,14646514.492445989,0.0549846,0.053341,24975984.39993067,14646484.621485986,24976045.982682668,14646544.363405988,862.181264,880.33848,923.764016,940.0804,22.272470226172075,87.96897610340115,0.7152432310876352
1134,"22.14,87.89",0,fcbk,22.14292243716004,87.89359948158257,west_bengal,24969493.24177777,14659964.91831784,0.0268951,0.0614647,24969478.18052177,14659930.49808584,24969508.303033773,14659999.33854984,880.434744,231.502488,910.557256,300.342952,22.147145734613243,87.89326510410305,0.4689255207758674
1135,"22.14,87.89",1,zigzag,22.13890423042727,87.88440563297269,west_bengal,24968636.312977776,14660369.25847784,0.048326,0.0471274,24968609.250417776,14660342.86713384,24968663.37553777,14660395.649821838,11.50464,643.8715360000001,65.62975999999999,696.654224,22.13587514546002,87.88581342620846,0.3655088524631029
1136,"22.14,87.89",2,zigzag,22.13587514546002,87.88581342620846,west_bengal,24968767.528817773,14660674.05863784,0.0632801,0.0293832,24968732.09196177,14660657.604045838,24968802.96567377,14660690.51322984,134.346184,958.608448,205.219896,991.517632,22.13890423042727,87.88440563297269,0.3655088524631029
1137,"22.27,87.93",0,zigzag,22.26999499600887,87.92931137008667,west_bengal,24972821.83104,14647172.019053971,0.0403683,0.0656128,24972799.224792004,14647135.275885971,24972844.437288,14647208.762221972,473.208792,523.7608319999999,518.421288,597.247168,22.294734330221285,87.93293788833623,2.7648640284406145
1138,"23.20,88.52",0,zigzag,23.199123254476945,88.52486406459808,west_bengal,25028331.365457777,14553274.340853097,0.0249256,0.0540227,25028317.407121778,14553244.088141097,25028345.323793776,14553304.593565095,999.405344,618.655128,1027.3220159999998,679.1605519999999,23.16718314179315,88.54066386432646,3.8895963965187432
1139,"24.30,88.21",0,zigzag,24.300602637319194,88.20815477752689,west_bengal,24998811.92035556,14441107.710065931,0.034969,0.0538301,24998792.33771556,14441077.565209933,24998831.50299556,14441137.854921931,368.43016,468.224904,407.59544000000005,528.514616,24.30850507166447,88.20674008693697,0.8869967571063665
1140,"24.42,88.09",0,zigzag,24.42056772148669,88.09313799571994,west_bengal,24988091.57928889,14428833.334096482,0.0648666,0.0290432,24988055.253992893,14428817.069904482,24988127.90458489,14428849.598288482,816.157104,485.621248,888.807696,518.149632,24.402285981367854,88.09048521804812,2.042759281558871
1141,"22.17,87.76",0,zigzag,22.16604636452325,87.76117819786074,west_bengal,24957150.68355556,14657637.802106367,0.0313895,0.0770013,24957133.10543556,14657594.681378368,24957168.26167556,14657680.922834368,652.23788,914.798472,687.3941199999999,1001.039928,22.168074813688047,87.752000088501,0.9729203846246738
1142,"22.66,86.87",0,fcbk,22.66272876412592,86.87058744068148,west_bengal,24874141.60855111,14607560.097988017,0.0664077,0.0430204,24874104.42023911,14607536.006564016,24874178.796863116,14607584.189412016,577.565128,260.291136,651.9417520000001,308.473984,22.646677413557725,86.89544391307828,3.1123108444484213
1143,"23.44,87.38",0,zigzag,23.438418676982625,87.38338607215887,west_bengal,24921937.905244447,14528986.455111682,0.0641929,0.0429714,24921901.957220446,14528962.391127683,24921973.85326845,14529010.519095682,839.6567759999999,696.5820959999999,911.552824,744.710064,23.39413568588952,87.42356772251127,6.396731883336059
1144,"24.17,87.85",0,zigzag,24.170386835713146,87.85341020088192,west_bengal,24965747.329315554,14454417.775516924,0.0606048,0.0567201,24965713.39062756,14454386.012260923,24965781.268003557,14454449.538772926,843.915072,488.716424,911.792448,552.2429360000001,24.19822247811837,87.88487608089446,4.441527519877515
1145,"24.35,88.25",0,zigzag,24.346744680302848,88.24983473987577,west_bengal,25002696.774417777,14436388.006661776,0.058021,0.0355415,25002664.282657776,14436368.103421774,25002729.266177777,14436407.909901775,512.10488,873.1366,577.0884000000001,912.94308,24.36219303717448,88.27650703086853,3.2020103750047295
1146,"23.23,87.78",0,zigzag,23.22713946333173,87.78263694019316,west_bengal,24959150.783306666,14550433.022003122,0.0305384,0.0667986,24959133.681802664,14550395.614787122,24959167.884810667,14550470.42921912,788.679136,812.733264,822.8821439999999,887.5476960000001,23.22270536273455,87.78615756092073,0.6090898031619656
1147,"22.85,88.83",0,zigzag,22.854127514795994,88.8289007371903,west_bengal,25056669.63728,14588214.240624638,0.0266984,0.0926579,25056654.686176,14588162.35220064,25056684.588384,14588266.129048638,442.590176,90.631576,472.492384,194.408424,22.85605415822641,88.83008335704801,0.24546757571043978
1148,"22.36,88.10",1,zigzag,22.355539534284603,88.10480669879915,west_bengal,24989179.181244448,14638553.36898624,0.0607222,0.0360921,24989145.176812448,14638533.15741024,24989213.185676448,14638573.58056224,974.012368,989.327304,1042.021232,1029.750456,22.35641328223719,88.1047898552513,0.09677012674068362
1149,"23.98,88.21",0,zigzag,23.975019415225265,88.21432667179113,west_bengal,24999387.18259556,14474361.921337947,0.0483305,0.0586413,24999360.11751556,14474329.082209948,24999414.24767556,14474394.760465948,936.20996,1035.228712,990.34012,1100.906968,23.96274073422757,88.2289746013641,2.0179214209315517
1150,"23.05,88.67",0,zigzag,23.049365362306244,88.67150155639655,west_bengal,25041998.97031112,14568452.25713183,0.0295289,0.0570574,25041982.434127115,14568420.30498783,25042015.50649512,14568484.20927583,683.4190159999999,592.3324960000001,716.491384,656.236784,23.09379804274328,88.68215822296143,5.040403485651151
1151,"23.85,87.53",0,fcbk,23.848840980295517,87.53423806362154,west_bengal,24935998.32993778,14487226.805661704,0.0597567,0.029536,24935964.866185777,14487210.265501702,24936031.79368978,14487243.345821705,921.552408,661.5739199999999,988.479912,694.65424,23.821847744380342,87.51047097873685,3.8472439072268023
1152,"23.05,88.04",0,fcbk,23.052198978724352,88.04456815128329,west_bengal,24983564.541671112,14568165.22801183,0.0596565,0.0465444,24983531.134031117,14568139.16314783,24983597.94931111,14568191.29287583,952.37492,311.190656,1019.1902,363.3203840000001,23.06589514325211,88.04634664936064,1.5276902539954742
1153,"22.20,88.57",0,zigzag,22.19715409258889,88.57521474819178,west_bengal,25033024.389315557,14654506.618637428,0.0677713,0.0418675,25032986.437387552,14654483.172837429,25033062.341243558,14654530.064437428,1008.097832,823.0468400000001,1084.001688,869.93844,22.203170830774848,88.58091493282319,0.888470926675865
1154,"23.76,87.24",0,fcbk,23.759984570072785,87.23682585926055,west_bengal,24908277.503306665,14496278.898901556,0.0483734,0.0679491,24908250.414202664,14496240.847405557,24908304.592410665,14496316.950397557,237.059536,523.5198640000001,291.237744,599.6228560000001,23.759455530321333,87.231165640831,0.5799689803599541
1155,"24.23,88.45",0,zigzag,24.2304680583644,88.4521615755081,west_bengal,25021555.002328888,14448278.23877173,0.0309093,0.0677937,25021537.69312089,14448240.27429973,25021572.31153689,14448316.203243729,744.164232,474.194728,778.782648,550.1236719999999,24.26239148487517,88.47839206333155,4.427062081441839
1156,"23.75,88.33",0,zigzag,23.74678278796593,88.32892753353123,west_bengal,25010068.757102225,14497623.2797899,0.0615538,0.0310356,25010034.286974225,14497605.899853898,25010103.227230225,14497640.6597259,425.568752,870.2267840000001,494.509008,904.986656,23.735039065728035,88.32950849742888,1.302017996660892
1157,"24.09,88.67",0,zigzag,24.09231645952788,88.67506269397738,west_bengal,25042330.892391115,14462391.26082011,0.0611403,0.0569809,25042296.653823115,14462359.351516107,25042365.13095912,14462423.17012411,997.638712,291.580296,1066.115848,355.398904,24.091728534503144,88.67895374107361,0.40096201755442157
1158,"23.49,88.61",0,zigzag,23.487368167705448,88.61443326835636,west_bengal,25036679.82033778,14524012.80062408,0.038709,0.0620082,25036658.14329778,14523978.07603208,25036701.49737778,14524047.52521608,951.53352,792.742608,994.8876,862.191792,23.49507274625592,88.60933567905425,0.9996193674520907
1159,"23.49,88.61",1,zigzag,23.49507274625592,88.60933567905425,west_bengal,25036204.69057778,14523229.78656008,0.0536311,0.0527452,25036174.65716178,14523200.249248082,25036234.72399378,14523259.32387208,468.047384,14.915824,528.114216,73.99044799999999,23.49644519524699,88.60143538265226,0.8211607952342409
1160,"22.62,88.54",0,zigzag,22.623577463891436,88.53424907505033,west_bengal,25029206.111832887,14611514.030851668,0.0426167,0.0257532,25029182.24648089,14611499.609059667,25029229.977184888,14611528.452643668,0.109592,184.342368,47.840296,213.185952,22.623357283045216,88.53259686584471,0.1715959854908399
1161,"22.62,88.54",1,zigzag,22.621901502882185,88.5356744577408,west_bengal,25029338.967128888,14611683.262851669,0.0561946,0.0364655,25029307.49815289,14611662.842171667,25029370.436104886,14611703.683531668,125.36126400000002,347.57548,188.299216,388.41684,22.623577463891436,88.53424907505033,0.2364701148085609
1162,"22.49,88.97",0,zigzag,22.49133238303152,88.97385949020385,west_bengal,25070180.77233778,14624861.297822952,0.0333341,0.0673689,25070162.10524178,14624823.571238952,25070199.43943378,14624899.024406953,901.063464,387.86333600000006,938.397656,463.316504,22.4947087550969,88.97143740139009,0.4493461270742871
1163,"22.49,88.97",1,zigzag,22.4947087550969,88.97143740139009,west_bengal,25069955.01729778,14624520.685438951,0.0333459,0.0803514,25069936.34359378,14624475.688654954,25069973.691001777,14624565.682222951,675.3018159999999,39.980752,712.649224,129.97432,22.49133238303152,88.97385949020385,0.4493461270742871
1164,"24.15,88.41",0,zigzag,24.1527758885991,88.40608476619718,west_bengal,25017260.332426667,14456216.842425572,0.0298601,0.0667394,25017243.61077067,14456179.468361571,25017277.054082666,14456254.216489572,178.352104,239.074416,211.795416,313.82254400000005,24.151882026839356,88.42146478652954,1.5662290506894432
1165,"24.29,88.43",0,zigzag,24.29368241455825,88.43559787578579,west_bengal,25020011.153617777,14441815.406653134,0.0606968,0.0352369,25019977.163409777,14441795.673989134,25020045.143825777,14441835.139317134,1047.769632,163.700936,1115.750048,203.166264,24.285700677070704,88.42972525939938,1.0663256913898902
1166,"24.29,88.43",1,zigzag,24.285700677070704,88.42972525939938,west_bengal,25019463.786097776,14442631.611133136,0.0216799,0.0563257,25019451.64535377,14442600.068741135,25019475.926841777,14442663.153525136,522.251576,968.095688,546.533064,1031.180472,24.28237672692624,88.42884310703276,0.37890562694986624
1167,"23.91,87.32",0,zigzag,23.905454254109493,87.3178334136963,west_bengal,24915827.954631116,14481456.190412492,0.0346496,0.0631271,24915808.55085511,14481420.839236492,24915847.358407117,14481491.54158849,338.655744,988.108184,377.463296,1058.810536,23.951430643223517,87.33321033382418,5.327422132292766
1168,"22.76,88.14",0,zigzag,22.75469721772475,88.14418940963743,west_bengal,24992849.915946662,14598267.660159511,0.0623796,0.042892,24992814.983370665,14598243.640639514,24992884.848522667,14598291.679679511,915.548704,1071.96096,985.413856,1120.0,22.781452904138227,88.14917991180421,3.0069439534791402
1169,"22.39,88.61",0,zigzag,22.385711179131278,88.61139679832462,west_bengal,25036396.80081778,14635512.300930131,0.0630895,0.0387987,25036361.47069778,14635490.573658133,25036432.13093778,14635534.028202131,654.86092,970.606168,725.52116,1014.060712,22.38170069468426,88.5991209117889,1.3399324284361473
1170,"25.43,87.95",0,fcbk,25.430712304384286,87.95051047630308,west_bengal,24974797.73095111,14325008.585336106,0.0643313,0.0373067,24974761.705423117,14324987.693584103,24974833.75647911,14325029.477088109,571.554312,465.593688,643.6053680000001,507.377192,25.427052602960337,87.95071709651948,0.4059516764172337
1171,"25.43,87.95",1,zigzag,25.42532023629513,87.94834575252533,west_bengal,24974595.96407111,14325565.071896104,0.0682012,0.0361106,24974557.77139911,14325544.849960104,24974634.15674311,14325585.293832105,367.620288,1022.750064,444.005632,1063.193936,25.424660378211563,87.94996708736416,0.1787375255198492
1172,"25.43,87.95",2,zigzag,25.427052602960337,87.95071709651948,west_bengal,24974816.989351112,14325386.286296103,0.0373444,0.0639773,24974796.076487117,14325350.459008103,24974837.902215112,14325422.113584105,605.9253759999999,828.3591120000001,647.751104,900.013688,25.425829942978503,87.95157918167114,0.16083109916275903
1173,"25.43,87.95",3,zigzag,25.425829942978503,87.95157918167114,west_bengal,24974897.34151111,14325512.468856106,0.0345472,0.064253,24974877.99507911,14325476.487176104,24974916.687943112,14325548.450536106,687.843968,954.38728,726.536832,1026.35064,25.427052602960337,87.95071709651948,0.16083109916275903
1174,"26.52,89.57",0,zigzag,26.52107770332373,89.57414236583709,west_bengal,25126131.19159111,14211956.165430687,0.0613214,0.046465,25126096.85160711,14211930.145030688,25126165.53157511,14211982.185830688,911.756496,421.71752,980.436464,473.75832,26.51636502865976,89.57191758460998,0.5672831419199138
1175,"26.52,89.57",1,zigzag,26.51636502865976,89.57191758460998,west_bengal,25125923.82695111,14212447.067030689,0.035425,0.0611459,25125903.98895111,14212412.825326689,25125943.66495111,14212481.308734689,718.89384,904.397816,758.56984,972.881224,26.52107770332373,89.57414236583709,0.5672831419199138
1176,"24.44,88.20",0,zigzag,24.437327728485517,88.19757739448549,west_bengal,24997826.0368,14427117.58553221,0.0610831,0.0297219,24997791.830264,14427100.941268211,24997860.243336,14427134.22979621,299.990264,816.941496,368.403336,850.230024,24.43935641212632,88.19161348819733,0.6451616026319603
1177,"23.61,87.69",0,fcbk,23.61298032879049,87.69301792888643,west_bengal,24950797.686026663,14511241.151592154,0.0491449,0.0495831,24950770.164882667,14511213.385056157,24950825.207170665,14511268.918128151,813.770216,229.066264,868.8125039999999,284.599336,23.62928224852286,87.70634333286287,2.260285007344793
1178,"23.15,87.98",0,zigzag,23.146307485860557,87.97566379928595,west_bengal,24977142.190577783,14558629.13733758,0.0700354,0.0360336,24977102.97075378,14558608.95852158,24977181.410401784,14558649.31615358,116.61697600000002,914.122944,195.05662400000003,954.480576,23.15953883756703,87.96764903564451,1.679530352922446
1179,"25.38,87.87",0,fcbk,25.378698076332665,87.86433907470703,west_bengal,24966765.974186663,14330375.658657286,0.0573983,0.0301542,24966733.831138667,14330358.772305286,24966798.117234662,14330392.545009287,0.2204720000000021,677.4240480000001,64.506568,711.196752,25.388060059113776,87.86927037048336,1.1497239169161022
1180,"23.17,88.01",0,fcbk,23.166104345321955,88.0108730199814,west_bengal,24980423.927804448,14556622.254106276,0.0554169,0.0466009,24980392.894340448,14556596.157602277,24980454.961268447,14556648.350610277,610.337896,928.855816,672.404824,981.048824,23.146307485860557,87.97566379928595,4.2198201219913996
1181,"23.86,88.50",0,zigzag,23.86520098766209,88.4981729701996,west_bengal,25025843.575146668,14485559.48234992,0.0243295,0.0525702,25025829.950626668,14485530.04303792,25025857.199666668,14485588.92166192,376.08396,0.4813760000000011,403.333,59.36,23.86606330118348,88.50344639396668,0.5455606981540513
1182,"23.90,88.08",0,fcbk,23.9004935756622,88.07607767658234,west_bengal,24986501.44229333,14481961.935426522,0.035543,0.0663192,24986481.53821333,14481924.796674522,24986521.34637333,14481999.074178522,174.50887999999998,472.541888,214.31704,546.819392,23.90778836255249,88.07365550155642,0.8447555148292732
1183,"24.18,88.51",0,zigzag,24.18341376989787,88.51063444843287,west_bengal,25027005.06910222,14453086.834130583,0.0664266,0.0399995,25026967.870206226,14453064.434410583,25027042.26799822,14453109.233850583,581.9359840000001,188.80764,656.3337760000001,233.60708,24.186020826706347,88.50945866584777,0.31249730998146846
1184,"24.18,88.51",2,zigzag,24.181053555816028,88.51272152290343,west_bengal,25027199.59854222,14453327.983570583,0.0462166,0.066509,25027173.71724622,14453290.738530586,25027225.479838222,14453365.228610585,787.783024,415.11176,839.5456159999999,489.60184,24.178902893957748,88.51440073272701,0.2930122109219106
1185,"22.21,88.61",0,zigzag,22.21293267404321,88.60932371082306,west_bengal,25036203.57505778,14652918.142611025,0.0436856,0.076287,25036179.111121777,14652875.421891024,25036228.03899378,14652960.863331024,472.501344,222.02488,521.429216,307.46632000000005,22.22113710779105,88.59773188800807,1.5012666206277616
1186,"25.23,88.05",0,zigzag,25.230346697826192,88.05325836296076,west_bengal,24984374.528106663,14345670.580821576,0.0583431,0.0574297,24984341.855970666,14345638.420189578,24984407.200242665,14345702.741453577,831.0293039999999,492.116968,896.3735760000001,556.438232,25.24036185339031,88.05227279834747,1.1138781533951236
1187,"25.31,87.90",0,fcbk,25.310262662882703,87.89614818820957,west_bengal,24969730.79845333,14337433.628033468,0.0701207,0.0427181,24969691.530861333,14337409.70589747,24969770.066045336,14337457.550169468,161.71752800000002,508.99626400000005,240.252712,556.840536,25.31064478313244,87.89676687126162,0.07531885912231105
1188,"25.31,87.90",1,zigzag,25.31064478313244,87.89676687126162,west_bengal,24969788.46389333,14337394.229793468,0.0647628,0.0342994,24969752.19672533,14337375.022129469,24969824.731061336,14337413.437457468,222.383392,474.312496,294.91772799999995,512.7278239999999,25.310262662882703,87.89614818820957,0.07531885912231105
1189,"25.31,87.90",2,zigzag,25.311124558128487,87.89747115840916,west_bengal,24969854.10821333,14337344.762753468,0.0675094,0.0345073,24969816.30294933,14337325.438665468,24969891.91347733,14337364.086841468,286.489616,424.729032,362.100144,463.377208,25.31064478313244,87.89676687126162,0.08862330765682377
1190,"22.35,88.10",0,zigzag,22.348768295286792,88.10303316555029,west_bengal,24989013.875964448,14639235.766900703,0.0505496,0.0343236,24988985.568188448,14639216.545684705,24989042.18374045,14639254.988116704,814.403744,664.906144,871.019296,703.3485760000001,22.355539534284603,88.10480669879915,0.7717470375623481
1191,"21.75,87.69",0,zigzag,21.749190623974755,87.69171891918184,west_bengal,24950676.60954667,14699530.558125775,0.0270017,0.0620335,24950661.48859467,14699495.819365775,24950691.730498668,14699565.296885775,705.093928,606.4825199999999,735.335832,675.96004,21.735867158108377,87.71510496730802,2.833561871611543
1192,"26.30,89.56",0,zigzag,26.301069268123605,89.5622080665589,west_bengal,25125018.83427556,14234852.213129967,0.0304456,0.0637267,25125001.78473956,14234816.526177969,25125035.88381156,14234887.900081968,748.757184,413.141848,782.856256,484.515752,26.299422961686428,89.56311962280274,0.20385202730488836
1193,"26.30,89.56",1,zigzag,26.299422961686428,89.56311962280274,west_bengal,25125103.79747556,14235023.378249967,0.0344911,0.0663635,25125084.48245956,14234986.214689968,25125123.11249156,14235060.541809969,831.4549039999999,582.83036,870.084936,657.15748,26.301069268123605,89.5622080665589,0.20385202730488836
1194,"22.15,88.16",0,zigzag,22.153589638712702,88.15440575433735,west_bengal,24993802.14828978,14658891.453652345,0.0543045,0.0753943,24993771.737769783,14658849.232844343,24993832.55880978,14658933.674460344,8.167992,156.536632,68.989032,240.97824800000004,22.15236463017595,88.15547956542972,0.1751263012049315
