,parent,line_id,class,lat,lon,state,x_c,y_c,w,h,top_left_x,top_left_y,bottom_right_x,bottom_right_y,local_top_left_x,local_top_left_y,local_bottom_right_x,local_bottom_right_y,closest_hospital_long,closest_hospital_lat,dist,distance_km
1886,"30.53,75.80",0,zigzag,30.52571943706442,75.80460514945985,punjab,23842717.30215111,13786994.66890279,0.0294876,0.0270509,23842700.78909511,13786979.52039879,23842733.81520711,13787009.81740679,972.717984,1008.034216,1005.744096,1038.331224,75.79640209,30.51831913,0.011047838211591119,1.1370671131940686
1887,"30.20,74.13",0,zigzag,30.205080436283165,74.12988561687473,punjab,23686622.128053337,13821632.041676529,0.036385,0.0215927,23686601.75245334,13821619.949764527,23686642.503653336,13821644.133588526,528.96312,-5.599999999966743e-05,569.71432,24.183768,74.12387659,30.22423852,0.02007836088137093,2.2011787872828985
1888,"32.16,75.53",0,fcbk,32.159985839773505,75.53588478889465,punjab,23817670.749191117,13608632.639319032,0.0205322,0.123458,23817659.251159117,13608563.502839033,23817682.247223116,13608701.775799032,1097.004048,492.42256,1120.0001120000002,630.69552,75.5449543,32.16118956,0.009149042248988142,0.8658599732398051
1889,"30.90,75.18",0,zigzag,30.904718828800632,75.18585182819366,punjab,23785045.312586665,13745905.067578629,0.0257943,0.0664075,23785030.867778663,13745867.879378628,23785059.757394664,13745942.25577863,1090.9851119999998,10.219384000000009,1119.874728,84.595784,75.17116755,30.90737857,0.014923211762763249,1.4344212073907103
1890,"30.41,75.13",0,zigzag,30.41031741266427,75.13078302993775,punjab,23779912.52856889,13799474.18802848,0.0439817,0.0915407,23779887.89881689,13799422.925236478,23779937.15832089,13799525.45082048,608.353928,474.432728,657.613432,576.958312,75.13388595,30.39719986,0.01347955120961604,1.484456064231381
1891,"30.67,74.79",0,fcbk,30.674616027486056,74.78911651382445,punjab,23748066.90112,13770871.14020831,0.0858706,0.0733469,23748018.813584,13770830.06594431,23748114.988656,13770912.214472309,429.565584,18.698456,525.7406560000001,100.846984,74.80124213,30.69524345,0.02392741371744026,2.5650544440426017
1892,"30.67,74.79",3,zigzag,30.67351103343612,74.78728466548921,punjab,23747896.16048,13770990.88780831,0.0853311,0.0403111,23747848.375064,13770968.31359231,23747943.945896,13771013.46202431,259.127064,156.94610400000002,354.697896,202.094536,74.80124213,30.69524345,0.02582844837143848,2.7556286989061056
1893,"30.68,74.79",0,zigzag,30.67493042956745,74.78913416576385,punjab,23748068.5464,13770837.068376616,0.0942851,0.0189172,23748015.746744,13770826.474744616,23748121.346056,13770847.662008615,426.498744,1098.812288,532.098056,1119.999552,74.80124213,30.69524345,0.023647866648750526,2.5332524806003645
1894,"30.05,73.97",0,fcbk,30.05466710965916,73.97239088249208,punjab,23671942.554844446,13837841.672801832,0.032774,0.0846012,23671924.201404445,13837794.296129832,23671960.908284448,13837889.049473831,764.4929599999999,10.056256000000005,801.19984,104.8096,73.98709707,30.06539614,0.018203956797162354,1.8508199062813553
1895,"30.75,76.12",0,zigzag,30.755092393073483,76.12238156986236,punjab,23872336.211288888,13762146.2727898,0.0733232,0.0137337,23872295.15029689,13762138.581917798,23872377.272280887,13762153.9636618,740.917408,2.239999999986697e-05,823.039392,15.3817664,76.11195547,30.75611021,0.010475662730145106,1.0046247158549388
1896,"31.10,75.47",0,zigzag,31.10354973470069,75.47395129470823,punjab,23811898.129137777,13724283.61372552,0.0723561,0.0342242,23811857.609721776,13724264.44817352,23811938.648553777,13724302.779277518,887.767944,154.429968,968.806776,192.761072,75.49673262,31.11007743,0.023698092496449635,2.29062385447318
1897,"30.13,74.46",0,zigzag,30.134876102899288,74.45847878494261,punjab,23717249.231146667,13829200.843624892,0.0386475,0.0616114,23717227.588546667,13829166.341240892,23717270.873746667,13829235.346008891,396.56988,0.0,439.85508,69.004768,74.46152492,30.16084411,0.02614605766784871,2.8936025565940144
1898,"30.37,75.68",0,zigzag,30.37408829961408,75.6742251469994,punjab,23830565.005132448,13803388.941782689,0.0388266,0.0351014,23830543.262236446,13803369.284998689,23830586.74802845,13803408.598566689,0.0017919999999971,98.671216,43.487584,137.984784,75.69309356,30.36267642,0.022051031846312217,2.211401316748894
