,parent,line_id,class,lat,lon,state,x_c,y_c,w,h,top_left_x,top_left_y,bottom_right_x,bottom_right_y,local_top_left_x,local_top_left_y,local_bottom_right_x,local_bottom_right_y,closest_hospital_long,closest_hospital_lat,dist,distance_km
2191,"28.88,78.39",0,fcbk,28.877225104420518,78.38832606983186,uttar_pradesh,24083537.5464,13963895.699427135,0.0604958,0.0608817,24083503.668752,13963861.605675137,24083571.424048,13963929.793179136,370.100752,821.276008,437.856048,889.463512,78.38387,28.8599,0.017888985480688152,1.9688025298068446
2192,"28.88,78.39",1,fcbk,28.87596093420936,78.38427786849977,uttar_pradesh,24083160.226688,13964030.259587135,0.0475847,0.0842451,24083133.579256,13963983.082331136,24083186.87412,13964077.436843134,0.0112560000000011,942.752664,53.30612000000001,1037.107176,78.38387,28.8599,0.01606611229857714,1.7805356902475502
2193,"25.87,81.29",0,zigzag,25.86594810699989,81.28736893577573,uttar_pradesh,24353747.926151108,14280007.463133698,0.049698,0.0753324,24353720.095271107,14279965.276989698,24353775.75703111,14280049.649277698,286.93616000000003,937.532736,342.59792000000004,1021.905024,81.310584,25.873522,0.024419317396567396,2.473467110139274
2194,"26.35,82.02",0,fcbk,26.353484707928576,82.01575590419768,uttar_pradesh,24421638.512266666,14229401.3512975,0.0780247,0.0584926,24421594.818434667,14229368.5954415,24421682.206098665,14229434.1071535,120.72776799999998,164.780784,208.115432,230.292496,82.020342,26.357212,0.0059097361103350125,0.6165056068522952
2195,"27.29,78.53",0,fcbk,27.28885347005433,78.53459983825685,uttar_pradesh,24097171.24977778,14131707.18078193,0.0435905,0.0806475,24097146.83909778,14131662.018181931,24097195.66045778,14131752.34338193,964.32532,635.0850800000001,1013.14668,725.4102800000001,78.55396,27.2808,0.020968410589193246,2.114283685035378
2196,"29.03,77.22",0,zigzag,29.02810386015214,77.21776721591945,uttar_pradesh,23974433.55344,13947824.150398465,0.0967063,0.0428756,23974379.397912,13947800.140062464,23974487.708968,13947848.160734463,297.733912,738.114944,406.044968,786.1356159999999,77.214223,29.041262,0.013627109405134698,1.4987040457848482
2197,"29.03,77.22",1,zigzag,29.028361907595816,77.21642750701902,uttar_pradesh,23974308.68352,13947796.643198462,0.0453041,0.101123,23974283.313223995,13947740.014318462,23974334.053816,13947853.272078462,201.649224,677.9891999999999,252.389816,791.24696,77.214223,29.041262,0.013087101865324358,1.4458338016060772
2198,"29.03,77.22",2,zigzag,29.033819953743965,77.21535656661983,uttar_pradesh,23974208.86464,13947214.813278465,0.109818,0.0495398,23974147.36656,13947187.070990462,23974270.36272,13947242.555566464,65.70256,125.04587200000002,188.69872,180.53044800000004,77.214223,29.041262,0.00752788321897652,0.8322066147199181
2199,"29.03,77.22",3,zigzag,29.032916748568717,77.22355576629636,uttar_pradesh,23974973.08544,13947311.097438462,0.0942455,0.0664577,23974920.30796,13947273.881126462,23975025.86292,13947348.313750464,838.64396,211.856008,944.19892,286.288632,77.235235,29.03162,0.011751002372344367,1.1467011280108588
2200,"29.03,77.22",4,zigzag,29.027730226063557,77.2255150594711,uttar_pradesh,23975155.7048,13947863.978718463,0.0817828,0.0620475,23975109.906432,13947829.232118463,23975201.503168,13947898.725318464,1028.242432,767.207,1119.839168,836.7002000000001,77.235235,29.03162,0.010469364124048251,1.0403643179493407
2201,"29.54,78.42",0,fcbk,29.542479158972647,78.42554866905208,uttar_pradesh,24087006.944106665,13892855.339567564,0.0764751,0.0686901,24086964.118050665,13892816.873111565,24087049.770162664,13892893.806023562,1034.347384,255.931144,1119.999496,332.864056,78.432735,29.556525,0.015777484040831288,1.7055995002997606
2202,"27.72,79.93",0,zigzag,27.71633215667138,79.93504172554017,uttar_pradesh,24227701.89443556,14086786.666679636,0.0732234,0.04753,24227660.88933156,14086760.049879637,24227742.89953956,14086813.283479637,988.917776,919.56704,1070.927984,972.80064,79.931355,27.6907,0.025895934059903,2.863599584030077
2203,"25.72,81.84",0,zigzag,25.71715870528623,81.8401896051407,uttar_pradesh,24405274.547146667,14295410.002148418,0.0618478,0.0425135,24405239.912378665,14295386.194588415,24405309.18191467,14295433.809708418,543.0377119999999,830.1398,612.307248,877.7549200000001,81.848992,25.72973,0.0153466480392139,1.6492029793864293
2204,"26.74,82.44",0,zigzag,26.73738979897009,82.43849113769535,uttar_pradesh,24461040.29184,14189401.978362262,0.0565175,0.0813198,24461008.642040003,14189356.439274264,24461071.94164,14189447.517450262,387.71404,786.879632,451.01364,877.9578079999999,82.431518,26.740959,0.007833507854741083,0.7985131467497193
2205,"26.43,83.13",0,fcbk,26.4347938981844,83.12628039150232,uttar_pradesh,24525146.89669333,14220940.837153584,0.0501273,0.0552743,24525118.82540533,14220909.883545583,24525174.96798133,14220971.790761584,185.236072,30.058616,241.378648,91.965832,83.127332,26.42791,0.006963758657904802,0.7698786983825361
2206,"26.72,83.97",0,fcbk,26.72376838251514,83.96800963268282,uttar_pradesh,24603601.74832,14190823.502627784,0.0751951,0.0450338,24603559.639064003,14190798.283699784,24603643.857576,14190848.721555782,332.37506400000007,141.544592,416.593576,191.982448,83.963573,26.716232,0.008745328523090965,0.944530553749146
2207,"26.17,80.55",0,zigzag,26.17525347799669,80.54714652614597,uttar_pradesh,24284754.19696,14247926.18674078,0.0497881,0.0257134,24284726.315624,14247911.78723678,24284782.078296,14247940.58624478,266.155624,0.0,321.918296,28.799008,80.539438,26.178032,0.008193995354273486,0.8298130656136082
2208,"27.86,77.53",0,zigzag,27.858557243022585,77.52520506515502,uttar_pradesh,24003088.83790222,14071802.382088456,0.0700177,0.0972371,24003049.627990223,14071747.929312456,24003128.04781422,14071856.834864456,73.869768,657.651064,152.289592,766.5566160000001,77.53486,27.86501,0.011612744700125851,1.189756085513197
2209,"25.26,82.88",0,zigzag,25.25546101081508,82.88579723815916,uttar_pradesh,24502732.242204443,14343082.628324052,0.0351042,0.0366924,24502712.583852444,14343062.080580052,24502751.90055644,14343103.176068053,1080.683408,1007.238176,1120.0001120000002,1048.333664,82.881961,25.257477,0.004333697682979613,0.4463472586626775
2210,"26.69,79.21",0,fcbk,26.688331630721407,79.2159171607971,uttar_pradesh,24160674.626915555,14194520.867714109,0.015145,0.0621857,24160666.14571556,14194486.043722106,24160683.108115558,14194555.691706108,1103.03816,699.222888,1120.0005600000002,768.8708719999998,79.20745,26.694438,0.010439375351556332,1.080686050066084
2211,"28.52,79.67",0,zigzag,28.52179780105065,79.67586648807521,uttar_pradesh,24203545.01143111,14001663.813185615,0.0235779,0.068487,24203531.80780711,14001625.460465616,24203558.215055108,14001702.165905615,1093.592696,330.93592,1119.999944,407.64136,79.671157,28.523598,0.005041824489993043,0.5023020217740906
2212,"28.58,78.63",0,zigzag,28.574842297209724,78.62587306308748,uttar_pradesh,24105678.53093333,13996035.369802298,0.0708399,0.0223864,24105638.860589337,13996022.8334183,24105718.20127733,13996047.906186298,135.671256,1094.888256,215.011944,1119.961024,78.615625,28.567541,0.01258299399943729,1.2884517210291935
2213,"28.69,77.66",0,zigzag,28.691717840600266,77.66455489730836,uttar_pradesh,24016077.183644447,13983623.91499734,0.0857097,0.0655945,24016029.186212447,13983587.18207734,24016125.18107645,13983660.64791734,936.549768,340.74292,1032.544632,414.20876,77.672111,28.686429,0.009223151456068843,0.9428148860692864
2214,"25.54,82.66",0,zigzag,25.543911956712,82.66274747810363,uttar_pradesh,24481942.49774222,14313320.093463164,0.0418128,0.0632996,24481919.082574222,14313284.645687165,24481965.91291022,14313355.541239165,792.668352,120.437184,839.498688,191.332736,82.672912,25.561258,0.020104793536141433,2.176237800588002
2215,"25.34,82.92",0,zigzag,25.33795170668576,82.91780623283393,uttar_pradesh,24505715.69674667,14334578.446728058,0.0420301,0.0735122,24505692.15989067,14334537.279896058,24505739.23360267,14334619.613560058,331.98922400000004,730.070768,379.062936,812.4044319999999,82.898794,25.338876,0.019034687164813324,1.9167330176035846
2216,"26.74,81.14",0,zigzag,26.73838576270988,81.13716969356535,uttar_pradesh,24339748.342097774,14189298.033402262,0.063459,0.0777053,24339712.80505778,14189254.518434262,24339783.879137777,14189341.548370264,260.65928,684.9587919999999,331.73336,771.988728,81.128318,26.730207,0.012051748356133225,1.2636096814452447
2217,"29.32,77.22",0,zigzag,29.32433848148014,77.22197491436,uttar_pradesh,23974825.73936,13916200.803764852,0.0994289,0.0645327,23974770.059176,13916164.665452853,23974881.419544,13916236.942076853,688.395176,60.064088,799.7555439999999,132.340712,77.22876,29.324,0.0067935231547699695,0.6601249827488598
2218,"28.77,77.37",0,zigzag,28.774425248336776,77.36881127586368,uttar_pradesh,23988511.88021333,13974832.531438522,0.073272,0.059991,23988470.84789333,13974798.936478522,23988552.91253333,13974866.126398522,408.17056,55.847008,490.2352,123.036928,77.353667,28.780122,0.016180298852232464,1.6079414963058816
2219,"28.77,77.37",1,zigzag,28.766745771340613,77.36890775470737,uttar_pradesh,23988520.872693338,13975649.114590522,0.0605933,0.0700248,23988486.940445337,13975609.90070252,23988554.804941338,13975688.328478524,424.263112,866.8112319999999,492.127608,945.239008,77.364053,28.758778,0.00933027456214448,1.0023090364265541
2220,"28.77,77.37",2,zigzag,28.76562779048776,77.3714310928345,uttar_pradesh,23988756.064853337,13975767.988030525,0.0977236,0.118142,23988701.33963733,13975701.828510525,23988810.790069334,13975834.147550523,638.6623040000001,958.73904,748.1127359999999,1091.05808,77.364053,28.758778,0.010067565922342137,1.0466817058264848
2221,"28.77,77.37",3,zigzag,28.7742316442052,77.36427562145235,uttar_pradesh,23988089.126581337,13974853.118718522,0.0465341,0.0715129,23988063.067485336,13974813.071494522,23988115.18567734,13974893.165942522,0.3901520000000008,69.98202400000001,52.50834400000001,150.076472,77.353667,28.780122,0.012134213633710755,1.2244561182912468
2222,"28.77,77.37",4,zigzag,28.77441958182812,77.36661713619237,uttar_pradesh,23988307.371573336,13974833.133998524,0.0862879,0.0631254,23988259.050349336,13974797.783774525,23988355.692797337,13974868.484222522,196.373016,54.694304,293.015464,125.394752,77.353667,28.780122,0.014150038883620817,1.4136852703413518
2223,"28.77,77.37",5,zigzag,28.765909275003605,77.36757615680699,uttar_pradesh,23988396.758773334,13975738.058270523,0.0713179,0.0943569,23988356.82074934,13975685.218406525,23988436.696797337,13975790.898134524,294.143416,942.128936,374.019464,1047.808664,77.364053,28.758778,0.007954100644553975,0.8620186074332563
2224,"28.77,77.37",6,zigzag,28.775221232073548,77.37163886661534,uttar_pradesh,23988775.430773336,13974747.888524922,0.0631154,0.00856974,23988740.08614933,13974743.089470522,23988810.775397334,13974752.68757932,677.408816,0.0,748.098064,9.5981088,77.364053,28.758778,0.018108706561495838,1.967249209907575
2225,"28.77,77.37",7,zigzag,28.76869711361794,77.3647884241104,uttar_pradesh,23988136.92325333,13975441.627870522,0.0757961,0.111252,23988094.477437336,13975379.326750522,23988179.36906933,13975503.928990522,31.800104,636.23728,116.691736,760.83952,77.364053,28.758778,0.009946339205344004,1.1016975362765231
2226,"26.54,83.85",0,zigzag,26.53762405292308,83.8547311162949,uttar_pradesh,24593043.425333336,14210232.43479946,0.0654534,0.0386729,24593006.771429338,14210210.77797546,24593080.07923733,14210254.09162346,964.318096,785.879976,1037.625904,829.1936239999999,83.860051,26.540615,0.006103026057023829,0.625208971936736
2227,"29.19,78.89",0,fcbk,29.18871965974812,78.89097118110661,uttar_pradesh,24130387.466417786,13930689.582953528,0.0637405,0.06587,24130351.77173778,13930652.695753528,24130423.161097784,13930726.470153527,614.82596,659.8076799999999,686.2153199999999,733.58208,78.890043,29.180756,0.008017568007226262,0.8872874744945267
2228,"26.74,83.22",0,zigzag,26.737658472230105,83.22476650428771,uttar_pradesh,24534326.46773333,14189373.938042264,0.0270048,0.0443128,24534311.345045336,14189349.122874262,24534341.59042133,14189398.753210263,989.147712,779.5632320000001,1019.393088,829.193568,83.216604,26.737428,0.008165757386534625,0.812442259304271
2229,"28.76,77.36",0,fcbk,28.755754016559823,77.35571233310694,uttar_pradesh,23987290.97025777,13976817.79820633,0.0546232,0.0591,23987260.38126577,13976784.702206329,23987321.559249774,13976850.89420633,129.771488,978.33792,190.949472,1044.52992,77.364053,28.758778,0.008871933276771321,0.8808495498393348
2230,"28.76,77.36",2,zigzag,28.76359008335124,77.36550696048732,uttar_pradesh,23988203.895697776,13975984.65148633,0.0834187,0.0805362,23988157.181225777,13975939.55121433,23988250.610169776,13976029.75175833,1026.571448,133.186928,1120.000392,223.387472,77.364053,28.758778,0.005026942139908003,0.5519113371113235
2231,"29.21,77.29",0,zigzag,29.205563461388948,77.2958045320511,uttar_pradesh,23981707.15848889,13928891.126502836,0.0338891,0.0568799,23981688.18059289,13928859.273758836,23981726.136384893,13928922.979246836,1082.0437040000002,1001.897176,1119.999496,1065.602664,77.300359,29.218383,0.013604548816401576,1.4883271578771922
2232,"27.06,81.34",0,zigzag,27.057527545161665,81.3359182924271,uttar_pradesh,24358273.05416889,14155943.276078103,0.0740447,0.0610128,24358231.58913689,14155909.108910102,24358314.51920089,14155977.443246104,138.09224799999998,784.6077119999999,221.022312,852.942048,81.348757,27.075889,0.02240480832149474,2.4002622695881732
2233,"25.73,81.34",0,zigzag,25.72811659692796,81.3390934785843,uttar_pradesh,24358569.00296889,14294276.310098153,0.0634645,0.0564891,24358533.46284889,14294244.676202152,24358604.54308889,14294307.943994151,439.96596,723.231544,511.04620000000006,786.4993360000001,81.33866,25.71954,0.008587544384035847,0.9511430457070364
2234,"26.25,83.81",0,fcbk,26.24594545917064,83.80662994556431,uttar_pradesh,24588560.071271118,14240582.069362886,0.081245,0.0399118,24588514.574071117,14240559.718754886,24588605.568471115,14240604.419970889,200.39096,959.006832,291.38536,1003.708048,83.82716,26.24193,0.020919059431143156,2.0988494929692165
2235,"26.80,79.09",0,zigzag,26.80436759987483,79.09021708641056,uttar_pradesh,24148958.53080889,14182409.729149804,0.0578597,0.0554239,24148926.12937689,14182378.691765806,24148990.93224089,14182440.766533803,547.832488,72.87464800000001,612.635352,134.949416,79.094808,26.817186,0.013615721404121267,1.4918246671182271
2236,"26.80,79.09",1,zigzag,26.796991307395118,79.09195687789916,uttar_pradesh,24149120.69112889,14183179.990557805,0.0758521,0.0677666,24149078.21395289,14183142.041261803,24149163.16830489,14183217.939853804,699.917064,836.224144,784.8714160000001,912.122736,79.078997,26.792217,0.013811315877362802,1.3930111694686802
2237,"26.59,82.56",0,zigzag,26.59351956746454,82.55752971382144,uttar_pradesh,24472135.49130667,14204407.630283844,0.0431821,0.0673976,24472111.30933067,14204369.887627844,24472159.67328267,14204445.372939844,305.570664,155.403584,353.934616,230.888896,82.556573,26.598354,0.004928188234640597,0.5440525136481398
2238,"25.46,81.67",0,fcbk,25.464409956140816,81.67507496261597,uttar_pradesh,24389884.747022223,14321530.2662141,0.0462921,0.0894913,24389858.82344622,14321480.1510861,24389910.670598224,14321580.381342098,1007.097224,54.627608,1058.944376,154.857864,81.68265,25.47024,0.00955879714030244,0.998717951146508
2239,"26.95,82.70",0,zigzag,26.9532374284197,82.69697933139801,uttar_pradesh,24485133.137724444,14166853.421560688,0.0561929,0.0586494,24485101.669700444,14166820.577896688,24485164.605748445,14166886.265224688,246.985256,188.639696,309.921304,254.327024,82.695033,26.956551,0.0038429106844522294,0.41491054254480664
2240,"26.00,80.22",0,zigzag,26.004286047113897,80.22576222267148,uttar_pradesh,24254799.008746665,14265669.444527045,0.0383288,0.0536864,24254777.544618662,14265639.380143045,24254820.472874664,14265699.508911043,1075.6139520000002,85.455776,1118.542208,145.584544,80.2107,25.98341,0.02574256970286319,2.761049155427612
2241,"27.04,80.12",0,zigzag,27.043754335885005,80.12042494430547,uttar_pradesh,24244980.862791117,14157384.719002604,0.0661486,0.0947319,24244943.819575112,14157331.669138605,24245017.906007115,14157437.768866604,562.5644639999999,114.06869600000005,636.650896,220.168424,80.12683,27.025249,0.019582446084871984,2.146700320719594
2242,"26.65,83.23",0,zigzag,26.652136261262715,83.2314821741104,uttar_pradesh,24534952.41352889,14198296.198185012,0.0777993,0.0434139,24534908.84592089,14198271.886401013,24534995.98113689,14198320.509969013,654.581032,312.904536,741.716248,361.528104,83.234534,26.64878,0.0045363124808638485,0.4802121313692618
2243,"28.90,77.39",1,zigzag,28.90066083328276,77.38733835430146,uttar_pradesh,23990238.729084447,13961400.868888889,0.0707316,0.106917,23990199.119388446,13961340.995368889,23990278.338780448,13961460.742408888,272.306944,429.77032,351.526336,549.51736,77.40111,28.90108,0.013778023297373309,1.3439756395273992
2244,"29.27,77.75",0,zigzag,29.268888763405325,77.74655165939328,uttar_pradesh,24023719.835804444,13922127.07293498,0.0532675,0.0964997,24023690.006004445,13922073.033102982,24023749.66560444,13922181.11276698,208.76156,624.6936079999999,268.42116,732.773272,77.755651,29.269508,0.009120386693411685,0.8869823656500352
2245,"28.22,78.04",0,zigzag,28.225153171201367,78.04149070568089,uttar_pradesh,24051210.14739556,14033088.199037116,0.0664071,0.02658,24051172.95941956,14033073.314237116,24051247.33537156,14033103.083837116,661.755864,0.0,736.131816,29.7696,78.036772,28.233068,0.009214700115277703,0.9919165692905674
2246,"29.49,77.80",0,zigzag,29.48493614410864,77.80205711784363,uttar_pradesh,24028893.319502223,13899018.479928987,0.0656302,0.0317445,24028856.566590223,13899000.703008989,24028930.072414223,13899036.256848987,714.984368,1084.44644,788.490192,1120.00028,77.811081,29.47347,0.014591192887910127,1.5431374652564667
2247,"28.03,78.06",0,zigzag,28.02546598338992,78.05428353298187,uttar_pradesh,24052402.52532267,14054192.422520574,0.048485,0.0785989,24052375.37372267,14054148.407136574,24052429.676922668,14054236.437904574,0.0350560000000016,994.733096,54.338256,1082.763864,78.052906,28.035354,0.009983509883672562,1.104130200922297
2248,"25.94,83.52",0,fcbk,25.936891325218905,83.52040883045197,uttar_pradesh,24561882.32976,14272656.665288633,0.0418719,0.0594697,24561858.881496,14272623.362256631,24561905.778024,14272689.968320632,574.657496,848.904168,621.554024,915.510232,83.51743,25.932612,0.0052140248552078865,0.5601841106877011
2249,"27.60,81.72",0,fcbk,27.59565756495192,81.72436346569059,uttar_pradesh,24394478.76848,14099485.15448749,0.0464763,0.062934,24394452.741752,14099449.911447491,24394504.795208,14099520.39752749,940.677752,981.46496,992.731208,1051.95104,81.692537,27.569225,0.041371541043228655,4.2958928983916955
2250,"27.62,82.17",0,fcbk,27.622444265477775,82.16677242279056,uttar_pradesh,24435714.272000004,14096667.621612348,0.0464777,0.0638984,24435688.244488005,14096631.838508349,24435740.299512003,14096703.404716348,233.140488,267.090656,285.19551199999995,338.65686400000004,82.174767,27.63602,0.015754803476263138,1.6987412459076143
2251,"25.53,81.58",0,fcbk,25.53254333399938,81.58250840187078,uttar_pradesh,24381256.918222222,14314494.46448043,0.0812365,0.0657639,24381211.425782222,14314457.63669643,24381302.410662223,14314531.29226443,748.3075600000001,260.462776,839.2924399999999,334.118344,81.58306,25.5383,0.0057830324172385384,0.6401340346767443
2252,"25.53,81.58",1,fcbk,25.533121763042995,81.57644954490667,uttar_pradesh,24380692.191822227,14314434.71584043,0.0663251,0.0470428,24380655.049766228,14314408.37187243,24380729.333878227,14314461.059808431,191.931544,211.197952,266.215656,263.885888,81.58306,25.5383,0.00839715752644398,0.877784811008744
2253,"25.53,81.58",2,fcbk,25.52652802490995,81.58575841350559,uttar_pradesh,24381559.841262225,14315115.79680043,0.0415669,0.0558198,24381536.563798223,14315084.53771243,24381583.118726224,14315147.055888431,1073.445576,887.363792,1120.000504,949.881968,81.58864,25.52835,0.0034092717629326894,0.35303256227736435
2254,"26.68,82.74",0,zigzag,26.68497879553617,82.73722798461912,uttar_pradesh,24488884.584106665,14194870.63299519,0.0661363,0.0473652,24488847.547778662,14194844.10848319,24488921.620434664,14194897.15750719,264.593112,14.110207999999998,338.665768,67.159232,82.74261,26.68625,0.005530104008861778,0.5538765043435919
2255,"27.33,81.80",0,fcbk,27.332361295723494,81.8022593160629,uttar_pradesh,24401739.187964443,14127143.223574854,0.0427255,0.0532751,24401715.261684444,14127113.389518855,24401763.11424444,14127173.057630854,746.65724,282.42082400000004,794.5097999999999,342.08893600000005,81.799127,27.329525,0.004225633366612581,0.4414351758348354
2256,"27.33,81.80",1,fcbk,27.3298881152593,81.80302796249389,uttar_pradesh,24401810.831004445,14127402.707414854,0.0729412,0.0588586,24401769.983932443,14127369.746598857,24401851.67807645,14127435.668230854,801.3794879999999,538.7779039999999,883.073632,604.699536,81.799127,27.329525,0.003917826064318147,0.3881451365669214
2257,"24.03,83.01",0,fcbk,24.03028056133189,83.01284008769986,uttar_pradesh,24514573.494026665,14468723.648556652,0.0161593,0.0497932,24514564.444818664,14468695.764364652,24514582.543234665,14468751.53274865,815.666152,503.48412800000006,833.764568,559.252512,83.019755,24.002826,0.028311993042617573,3.121145417025482
2258,"22.59,86.53",0,fcbk,22.586995965943927,86.53027802104951,uttar_pradesh,24842422.471662223,14615207.419129629,0.0345204,0.0701275,24842403.14023822,14615168.147729626,24842441.803086225,14615246.690529628,566.5820160000001,823.9887600000001,605.2448639999999,902.53156,86.520422,22.581902,0.011094577052163044,1.1599353908612646
2259,"25.79,80.63",0,fcbk,25.79145484465484,80.63015886745454,uttar_pradesh,24292491.507964447,14287721.351709696,0.02603,0.0820642,24292476.931164447,14287675.395757698,24292506.084764447,14287767.307661695,560.23072,363.441008,589.38432,455.352912,80.628548,25.78624,0.0054579756989412975,0.5998911351764687
2260,"26.86,81.57",0,zigzag,26.85581040472625,81.5732196825027,uttar_pradesh,24380391.146826666,14177036.47537654,0.0853551,0.0445444,24380343.34797066,14177011.530512542,24380438.945682663,14177061.42024054,812.297304,972.770176,907.895016,1022.659904,81.588535,26.847424,0.01746112064775516,1.7833328915919886
2261,"29.05,78.32",0,zigzag,29.05001853011592,78.32157061405185,uttar_pradesh,24077315.486951116,13945487.85732184,0.0633544,0.0598358,24077280.008487117,13945454.34927384,24077350.965415116,13945521.36536984,670.9133760000001,524.5162720000001,741.870304,591.532368,78.325825,29.039662,0.011196317065791737,1.2203808547560173
2262,"27.00,79.67",0,zigzag,26.997060464968907,79.67335544261931,uttar_pradesh,24203310.96503111,14162270.176667845,0.0672605,0.0660836,24203273.29915111,14162233.169851843,24203348.630911108,14162307.183483845,835.08404,830.4891839999999,910.4158,904.502816,79.671057,26.991477,0.0060380393782469175,0.6593923561443866
2263,"26.18,80.41",0,fcbk,26.177229516008676,80.40472566299438,uttar_pradesh,24271479.61038222,14247720.958746737,0.0504021,0.0547894,24271451.385206223,14247690.276682734,24271507.83555822,14247751.640810736,40.170984,817.061616,96.621336,878.425744,80.421529,26.184854,0.01845223267408654,1.8801678477715724
2264,"27.26,81.21",0,zigzag,27.26093334455173,81.20820432071687,uttar_pradesh,24346369.249226667,14134635.05126669,0.0582622,0.0715292,24346336.622394662,14134594.99491469,24346401.876058668,14134675.107618691,360.003728,422.080288,425.257392,502.192992,81.205492,27.265702,0.005486051262562506,0.5927446881610811
2265,"29.28,78.28",0,fcbk,29.27803870629264,78.28262868499756,uttar_pradesh,24073685.83608889,13921149.381126476,0.0836256,0.0456641,24073639.00575289,13921123.809230477,24073732.666424893,13921174.953022474,758.1808639999999,744.008104,851.8415359999999,795.151896,78.291636,29.284666,0.011182698486354541,1.1426738637483516
2266,"25.86,81.63",0,fcbk,25.86209718719648,81.6282185480118,uttar_pradesh,24385517.41264,14280406.350691495,0.0626547,0.0343903,24385482.326008003,14280387.092123495,24385552.499272,14280425.609259496,358.870008,323.515192,429.043272,362.032328,81.631802,25.88018,0.018434458143347442,2.0352633126973987
2267,"25.86,81.63",1,fcbk,25.85631285591324,81.631312203598,uttar_pradesh,24385805.76224,14281005.481251497,0.0859814,0.0376046,24385757.612656,14280984.422675494,24385853.911824,14281026.539827496,634.156656,920.845744,730.4558240000001,962.962896,81.638062,25.835394,0.021980861770809726,2.4142715334529337
2268,"25.23,82.77",0,zigzag,25.231474135582783,82.76718656444551,uttar_pradesh,24491676.92613333,14345554.413301578,0.0357288,0.0617949,24491656.918005336,14345519.808157578,24491696.934261333,14345589.018445576,277.760672,373.504936,317.776928,442.715224,82.767445,25.235136,0.0036709726157939534,0.4064829707109863
2269,"26.28,81.08",0,fcbk,26.279415621803626,81.08277960968019,uttar_pradesh,24334678.818844445,14237103.330646742,0.0696424,0.0667114,24334639.819100443,14237065.972262742,24334717.818588447,14237140.689030742,780.078656,583.388176,858.078144,658.104944,81.08122,26.271241,0.008322068492078389,0.9189839675310773
2270,"26.98,79.97",0,fcbk,26.97682230352685,79.96891880970007,uttar_pradesh,24230859.467537783,14164387.012343762,0.060106,0.0639254,24230825.808177784,14164351.214119762,24230893.126897786,14164422.810567765,425.5664,856.551696,492.88512,928.148144,79.978018,26.971601,0.010490818587408312,1.072724103647196
2271,"28.95,78.92",0,zigzag,28.955112845516283,78.92298540077212,uttar_pradesh,24133371.40796445,13955602.04991342,0.0435839,0.0274574,24133347.000980444,13955586.67376942,24133395.814948447,13955617.42605742,813.852536,0.0062719999999996,862.6665039999999,30.758560000000003,78.920023,28.951239,0.004876730197444679,0.5174395179446226
2272,"26.87,83.36",0,zigzag,26.87195697366064,83.36354097423556,uttar_pradesh,24547261.185831115,14175349.44616446,0.0339618,0.0673371,24547242.167223115,14175311.73738846,24547280.204439115,14175387.154940462,871.0241120000001,317.809464,909.061328,393.2270160000001,83.371318,26.864312,0.01090540013079003,1.1466315917462744
2273,"28.37,79.47",0,zigzag,28.3673370022,79.475806719017,uttar_pradesh,24184898.08944,14018037.2368529,0.0335268,0.0773484,24184879.314432,14017993.9217489,24184916.864448,14018080.5519569,1082.450432,798.770336,1120.000448,885.4005440000001,79.4669,28.3568,0.013797030804150715,1.4580963231334503
2274,"25.33,82.78",0,zigzag,25.329622372134757,82.77590676879879,uttar_pradesh,24492489.70808889,14335437.402419511,0.0298318,0.0686801,24492473.002280887,14335398.941563511,24492506.413896885,14335475.863275511,161.777392,560.4804240000001,195.189008,637.402136,82.770233,25.337592,0.009782976065213757,1.0515328500680836
2275,"25.95,82.48",0,fcbk,25.95488796925867,82.47443145719532,uttar_pradesh,24464390.172414225,14270791.23540524,0.0578514,0.0644346,24464357.775630224,14270755.15202924,24464422.569198225,14270827.31878124,8.577408000000004,17.229296,73.37097600000001,89.396048,82.461933,25.970451,0.019960444837699255,2.130635536137387
2276,"26.68,83.17",0,zigzag,26.675529131867144,83.1725338523865,uttar_pradesh,24529458.03171556,14195856.35955519,0.0873121,0.045093,24529409.136939555,14195831.107475191,24529506.92649156,14195881.61163519,747.277384,1001.1092,845.0669360000002,1051.61336,83.158826,26.680251,0.014498319065113336,1.4612913967369394
2277,"28.80,77.57",1,zigzag,28.799050330099288,77.57302685699467,uttar_pradesh,24007546.15196445,13972213.662855892,0.06713,0.0713654,24007508.55916445,13972173.69823189,24007583.744764447,13972253.627479892,804.5307200000001,621.0448160000001,879.71632,700.974064,77.5880452,28.7996485,0.015030250625177858,1.4676861945433246
2278,"26.58,81.58",0,fcbk,26.580422221340235,81.58218623294836,uttar_pradesh,24381226.889902227,14205772.74395995,0.0311277,0.075575,24381209.45839023,14205730.42195995,24381244.321414225,14205815.06595995,746.340168,473.6732,781.2031920000001,558.3172000000001,81.584882,26.57046,0.01032051423275532,1.1359860960788346
2279,"29.72,77.17",0,fcbk,29.72495234742964,77.17092863140111,uttar_pradesh,23970067.880942225,13873288.306519032,0.0888305,0.0508559,23970018.135862224,13873259.827215033,23970117.626022227,13873316.785823034,596.8096400000001,5.599999999772454e-05,696.2998000000001,56.958664,77.177705,29.732964,0.010493128622875594,1.1038491425011847
