,parent,line_id,class,lat,lon,state,x_c,y_c,w,h,top_left_x,top_left_y,bottom_right_x,bottom_right_y,local_top_left_x,local_top_left_y,local_bottom_right_x,local_bottom_right_y,closest_hospital_long,closest_hospital_lat,dist,distance_km
274,"22.62,88.78",1,zigzag,22.620585343403512,88.77781912631984,west_bengal,25051908.486062218,14611816.162051668,0.044426,0.089906,25051883.60750222,14611765.814691668,25051933.364622217,14611866.509411668,331.84928,450.548,381.6064,551.2427200000001,88.77541,22.6243,0.004427478204895426,0.48016168751210786
275,"23.76,87.19",0,fcbk,23.75969893462505,87.1899774454117,west_bengal,24903910.91464889,14496307.987541556,0.0680884,0.031728,24903872.78514489,14496290.219861556,24903949.04415289,14496325.755221557,519.7682560000001,572.89232,596.027264,608.42768,87.189368,23.763457,0.003807161550582363,0.4208346738161264
276,"25.44,88.01",0,fcbk,25.43618467746852,88.01256880779269,west_bengal,24980581.98668445,14324443.785464842,0.0309489,0.0742266,24980564.65530045,14324402.21856884,24980599.31806845,14324485.352360845,782.098856,912.225104,816.761624,995.358896,88.00131,25.44012,0.011926756320953764,1.2135248518241721
277,"25.19,88.18",0,zigzag,25.190522103874283,88.1791297557831,west_bengal,24996106.59224889,14349773.286945743,0.0388158,0.0593595,24996084.85540089,14349740.045625744,24996128.32909689,14349806.528265744,457.1505120000001,472.98076,500.624208,539.4634,88.1561,25.18766,0.023206923320776073,2.342837297833756
278,"22.98,88.03",0,zigzag,22.97959558036647,88.03505794754031,west_bengal,24982678.12643556,14575517.633754246,0.0325315,0.0594547,24982659.90879556,14575484.339122243,24982696.34407556,14575550.928386249,1013.21724,567.6492079999999,1049.65252,634.238472,88.0351,22.993,0.013404485597032894,1.4844628649425073
279,"22.60,88.68",0,zigzag,22.60463265354796,88.67572021579738,west_bengal,25042392.177866664,14613426.883748176,0.0570881,0.0396251,25042360.208530664,14613404.693692176,25042424.147202663,14613449.073804175,129.12586399999998,70.09212000000001,193.064536,114.472232,88.6765,22.6022,0.0025545775946439436,0.2810666902472688
280,"23.75,86.84",0,zigzag,23.74911395641636,86.83944606075286,west_bengal,24871239.021564446,14497385.899149898,0.0310375,0.0600093,24871221.640564445,14497352.293941898,24871256.402564447,14497419.5043579,490.98812,616.6208720000001,525.75012,683.831288,86.865549,23.770739,0.03389699024005138,3.5800712505279595
281,"23.10,88.55",0,zigzag,23.10386209684852,88.548809221077,west_bengal,25030563.215804446,14562930.98986158,0.0585024,0.0238473,25030530.45446045,14562917.63537358,25030595.977148447,14562944.34434958,416.250016,155.28839200000002,481.772704,181.997368,88.55325,23.1019,0.004854929606702602,0.5041641124048567
282,"22.73,88.80",0,fcbk,22.725189711528063,88.80588252983087,west_bengal,25054524.18485333,14601249.76132164,0.0209078,0.0755558,25054512.47648533,14601207.45007364,25054535.89322133,14601292.07256964,1096.583152,1003.784432,1119.999888,1088.406928,88.81899118,22.7136482,0.01746548589673411,1.8566487453122498
283,"22.73,88.80",1,fcbk,22.72735271862441,88.80521501255033,west_bengal,25054461.96773333,14601031.18436164,0.0520465,0.0740173,25054432.82169333,14600989.734673638,25054491.11377333,14601072.63404964,1016.92836,786.069032,1075.22044,868.968408,88.78635406,22.72552381,0.01894941787661713,1.948104128287743
284,"21.78,87.84",0,zigzag,21.778533740934467,87.83857020492556,west_bengal,24964364.141440004,14696585.669306925,0.060256,0.0332901,24964330.398080003,14696567.026850922,24964397.88480001,14696604.311762923,392.99008,688.527784,460.4768,725.8126960000001,87.837983,21.765533,0.01301399533078525,1.440816317706536
285,"22.41,87.95",0,zigzag,22.406558400569512,87.94942750759121,west_bengal,24974696.79095111,14633410.677221008,0.0298565,0.0639446,24974680.07131111,14633374.868245007,24974713.510591112,14633446.486197008,489.9202,871.171504,523.35948,942.789456,87.95367474,22.40809228,0.004515724664052009,0.4691429623757283
286,"23.60,88.31",0,zigzag,23.60242856071966,88.30923104114532,west_bengal,25008232.91095111,14512314.475318406,0.0239556,0.0583326,25008219.495815117,14512281.809062406,25008246.32608711,14512347.141574403,474.912704,280.31326400000006,501.742976,345.645776,88.325783,23.612983,0.019630678298248654,2.054261543528835
287,"23.59,87.62",0,fcbk,23.592409717271,87.61972242355347,west_bengal,24943966.049777776,14513333.510126282,0.0345383,0.0679806,24943946.70832977,14513295.440990282,24943985.391225778,14513371.57926228,514.786552,276.845744,553.469448,352.98401599999994,87.62301,23.59231,0.0032890883882739355,0.33574367729595644
288,"22.74,88.03",0,zigzag,22.74139829587591,88.02595908775334,west_bengal,24981830.05123556,14599611.761597289,0.0479613,0.0429669,24981803.19290756,14599587.700133288,24981856.90956356,14599635.82306129,156.501352,394.622536,210.218008,442.745464,88.030851,22.752255,0.011907931384883975,1.303049119854541
289,"23.14,86.45",0,fcbk,23.14136885592752,86.44447631643294,west_bengal,24834425.173153777,14559129.738902558,0.0403278,0.0678262,24834402.589585777,14559091.756230555,24834447.756721776,14559167.721574558,22.571808,383.267248,67.738944,459.23259200000007,86.464,23.137717,0.019862282641781342,2.040043837743861
290,"22.29,88.47",0,fcbk,22.28959322199749,88.47074738960266,west_bengal,25023287.32576,14645197.955248255,0.0386321,0.0643959,25023265.691784,14645161.893544257,25023308.959736,14645234.016952256,608.0277839999999,564.914616,651.295736,637.0380240000001,88.463633,22.293217,0.007984128407656488,0.8357704099624642
291,"23.68,87.65",0,zigzag,23.684821900515317,87.65289711704256,west_bengal,24947058.155324444,14503931.141683197,0.0629059,0.0404694,24947022.928020444,14503908.478819195,24947093.382628445,14503953.804547196,794.8035759999999,46.574304000000005,865.258184,91.900032,87.66135,23.6658,0.020815473319307467,2.2763620649102925
292,"24.27,88.30",0,fcbk,24.27471136471107,88.30293763599393,west_bengal,25007646.323075555,14443755.283268772,0.0295902,0.0587737,25007629.752563555,14443722.369996771,25007662.89358756,14443788.196540773,817.2370080000001,45.373048,850.378032,111.199592,88.3052477,24.28260611,0.008225776491566254,0.9053485609594669
293,"24.20,88.49",0,zigzag,24.195272239302803,88.48720767707823,west_bengal,25024821.535751108,14451875.154795565,0.0260738,0.0643452,25024806.934423108,14451839.121483564,25024836.13707911,14451911.188107563,285.135312,1007.073088,314.33796800000005,1079.139712,88.5024238,24.1983644,0.015527132850199193,1.5833882523864993
294,"24.20,88.49",1,zigzag,24.205025206575637,88.49374550361632,west_bengal,25025430.90535111,14450878.527835565,0.0494896,0.0621211,25025403.19117511,14450843.740019564,25025458.61952711,14450913.315651562,881.392064,11.691624000000004,936.820416,81.267256,88.5024238,24.1983644,0.010939797638029245,1.1496064601699574
295,"23.67,88.16",0,zigzag,23.671590776946815,88.15928547496797,west_bengal,24994256.971217778,14505277.734109838,0.0322583,0.0485295,24994238.90656978,14505250.557589838,24994275.035865776,14505304.910629837,475.33679200000006,370.93196,511.466088,425.285,88.147317,23.677933,0.013545042868714855,1.4085045104046148
296,"23.97,88.64",0,zigzag,23.96663853087535,88.63685167026519,west_bengal,25038769.366844445,14475216.80830924,0.0652611,0.039195,25038732.82062845,14475194.85910924,25038805.913060445,14475238.75750924,230.008184,880.92872,303.100616,924.82712,88.625767,23.955467,0.015737630602697193,1.6744794533216703
297,"23.96,88.23",0,zigzag,23.963566363571772,88.23160978717802,west_bengal,25000998.085706662,14475530.168928096,0.0368386,0.0650312,25000977.456090663,14475493.751456097,25001018.715322662,14475566.586400095,689.413424,159.823328,730.672656,232.658272,88.2192,23.97249,0.015285094206671944,1.6037777958845618
298,"23.96,88.23",1,zigzag,23.96274073422757,88.2289746013641,west_bengal,25000752.468586665,14475614.381728096,0.0332411,0.0657481,25000733.853570662,14475577.562792096,25000771.083602663,14475651.200664096,445.810904,243.634664,483.040936,317.27253599999995,88.2192,23.97249,0.01380547047110528,1.468220989946123
299,"22.67,88.72",0,zigzag,22.66978624695792,88.72315153808589,west_bengal,25046813.09752889,14606847.235083854,0.0416502,0.0748483,25046789.773416884,14606805.320035854,25046836.421640888,14606889.150131851,830.4205279999999,539.676312,877.068752,623.506408,88.71879,22.6642,0.007087254020387804,0.7639447028601707
300,"25.50,88.54",0,zigzag,25.50467001971825,88.54511895427702,west_bengal,25030219.25800889,14317373.28811214,0.0740056,0.0364558,25030177.814872887,14317352.87286414,25030260.701144885,14317393.703360138,995.677984,57.319136,1078.564256,98.149632,88.54398455,25.49836891,0.006402410229369674,0.7072950779453949
301,"25.37,88.03",0,zigzag,25.367406759042577,88.02550794792182,west_bengal,24981788.00195556,14331540.44452978,0.0332936,0.0644544,24981769.35753956,14331504.35006578,24981806.64637156,14331576.53899378,122.665984,791.408576,159.954816,863.597504,88.04454,25.34556,0.028974124438381137,3.0865895166432282
302,"22.56,87.85",0,zigzag,22.55540376668833,87.8479424135208,west_bengal,24965237.694595557,14618396.282047564,0.0264664,0.0525655,24965222.873411555,14618366.845367564,24965252.51577955,14618425.718727564,353.397856,994.45388,383.040224,1053.32724,87.8407808,22.5399071,0.017071478748788928,1.8674945025047456
303,"23.64,87.10",0,zigzag,23.63639314865617,87.09866842613219,west_bengal,24895400.297208887,14508859.295594873,0.0532187,0.0553396,24895370.494736888,14508828.305418871,24895430.09968089,14508890.28577087,406.085848,895.983424,465.69079199999993,957.963776,87.092391,23.629057,0.009655317496098274,1.034623825259186
304,"23.56,86.39",0,zigzag,23.564233233214345,86.39148960018159,west_bengal,24829486.453244444,14516198.974587614,0.0307311,0.0649991,24829469.24382845,14516162.575091612,24829503.66266044,14516235.374083614,681.631384,93.146424,716.050216,165.945416,86.4018,23.568183,0.01104105982578221,1.1398681319357276
305,"21.87,87.93",0,fcbk,21.873615248416865,87.93420322837831,west_bengal,24973277.785280004,14687039.099784115,0.0229956,0.0563784,24973264.907744005,14687007.527880115,24973290.662816003,14687070.671688115,938.891744,165.32633600000003,964.646816,228.470144,87.94425,21.886467,0.01631272934775077,1.7615911318067612
306,"23.71,87.07",0,fcbk,23.709837675948943,87.06461325654983,west_bengal,24892226.12534222,14501384.798071507,0.0239624,0.080312,24892212.70639822,14501339.823351508,24892239.54428622,14501429.772791509,44.500176,531.5497600000001,71.338064,621.4992,87.077014,23.709559,0.01240387433028509,1.2649885779424284
307,"23.71,87.07",1,fcbk,23.706626491954705,87.07017257804866,west_bengal,24892744.29166222,14501711.690231508,0.0491903,0.0705813,24892716.74509422,14501672.164703509,24892771.83823022,14501751.215759508,548.538872,863.891112,603.632008,942.942168,87.077014,23.709559,0.007443430509659396,0.7695811883574256
308,"21.77,87.61",0,zigzag,21.76921205111216,87.61211709117887,west_bengal,24943257.181422222,14697521.263682883,0.0367861,0.0669274,24943236.58120622,14697483.784338884,24943277.781638224,14697558.743026882,736.726984,601.602736,777.9274160000001,676.561424,87.617967,21.7529,0.017329294408633553,1.9048435530409829
309,"23.16,87.50",0,fcbk,23.15805895745861,87.50213152275089,west_bengal,24933005.783431116,14557437.881566212,0.0233126,0.0657418,24932992.728375115,14557401.06615821,24933018.83848711,14557474.696974212,745.6172640000001,719.9596319999999,771.727376,793.590448,87.488983,23.158667,0.013162574454209116,1.3481250210055422
310,"24.58,88.04",0,zigzag,24.578593548821527,88.03977068099978,west_bengal,24983117.385031115,14412646.895608246,0.0663754,0.0356079,24983080.214807115,14412626.955184244,24983154.555255115,14412666.836032247,501.4556960000001,684.212536,575.796144,724.093384,88.036108,24.580768,0.00425951523459175,0.44232332157208476
311,"25.50,87.91",0,zigzag,25.49619160173361,87.91390271282194,west_bengal,24971385.64008889,14318248.82716814,0.0619317,0.0680974,24971350.95833689,14318210.69262414,24971420.32184089,14318286.96171214,889.077448,915.138896,958.440952,991.407984,87.912641,25.498553,0.0026773346853859108,0.2907306192376526
312,"22.28,88.11",0,zigzag,22.284260651165,88.10909931850435,west_bengal,24989579.2824,14645735.114685986,0.0558053,0.0597641,24989548.031432,14645701.646789989,24989610.533368003,14645768.582581986,444.799432,97.363784,507.301368,164.299576,88.1057,22.292033,0.008483205332122832,0.9292249268275384
313,"24.09,88.45",0,zigzag,24.092709914525106,88.45566236724852,west_bengal,25021881.299768887,14462351.088660108,0.0316511,0.0590241,25021863.57515289,14462318.035164108,25021899.02438489,14462384.142156107,1070.046264,250.263944,1105.495496,316.37093600000003,88.45,24.1,0.009230804357605319,0.9916810460906968
314,"24.09,88.45",1,zigzag,24.086993246141542,88.45411085910793,west_bengal,25021736.688728888,14462934.754260108,0.0279189,0.061858,25021721.05414489,14462900.113780107,25021752.32331289,14462969.394740108,927.525256,832.34256,958.794424,901.62352,88.45,24.08333333,0.005504012061064508,0.5822874565631485
315,"23.99,88.71",0,zigzag,23.989439985443145,88.70739513130188,west_bengal,25045344.493973333,14472890.82973085,0.0306429,0.0583117,25045327.33394933,14472858.17517885,25045361.65399733,14472923.48428285,300.048616,584.4777680000001,334.368664,649.786872,88.710767,23.977417,0.012486860193158499,1.375140963504256
316,"25.24,88.01",0,zigzag,25.24078238758654,88.00905348834992,west_bengal,24980254.335164446,14344595.280120268,0.0634326,0.0300846,24980218.812908445,14344578.432744266,24980289.85742045,14344612.127496269,436.256464,462.531664,507.3009760000001,496.226416,88.00785899,25.2345022,0.006392775800076768,0.7060301591577361
